Time[ms]	PL.CMD([Axis1] Position command)[deg]	VL.CMD([Axis1] Velocity command)[rpm]	VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]							#ParentName	#Name	#Type	#Value
14448	117.208	13.641	13.953										
14460	118.212	14.043	13.949										
14472	119.216	14.495	13.952										
14484	120.221	14.142	13.954										
14496	121.226	14.648	13.952										
14508	122.23	13.583	13.95										
14520	123.235	14.068	13.954										
14532	124.239	14.033	13.953										
14544	125.244	14.174	13.955										
14556	126.248	13.429	13.952										
14568	127.253	14.234	13.952										
14580	128.258	14.84	13.954										
14592	129.262	14.473	13.957										
14604	130.267	13.785	13.951										
14616	131.272	13.547	13.958										
14628	132.276	13.842	13.952										
14640	133.28	13.079	13.952										
14652	134.286	14.208	13.959										
14664	135.291	14.069	13.955										
14676	136.295	14.025	13.949										
14688	137.3	13.791	13.948										
14700	138.305	14.024	13.956										
14712	139.31	13.604	13.959										
14724	140.315	12.924	13.954										
14736	141.319	14.651	13.956										
14748	142.325	13.991	13.958										
14760	143.33	14.575	13.962										
14772	144.335	13.847	13.957										
14784	145.34	13.752	13.959										
14796	146.345	13.919	13.958										
14808	147.35	13.835	13.959										
14820	148.356	13.978	13.966										
14832	149.36	13.993	13.96										
14844	150.366	13.813	13.961										
14856	151.371	13.968	13.966										
14868	152.377	14.425	13.964										
14880	153.383	13.583	13.965										
14892	154.388	13.873	13.964										
14904	155.393	13.573	13.965										
14916	156.399	12.626	13.964										
14928	157.405	14.138	13.97										
14940	158.41	14.078	13.965										
14952	159.416	13.736	13.966										
14964	160.422	14.387	13.969										
14976	161.428	13.916	13.97										
14988	162.434	13.875	13.972										
15000	163.439	14.481	13.974										
15012	164.445	14.223	13.972										
15024	165.452	13.914	13.971										
15036	166.458	14.505	13.976										
15048	167.464	13.939	13.972										
15060	168.471	14.021	13.976										
15072	169.476	14.122	13.975										
15084	170.483	13.914	13.977										
15096	171.49	14.142	13.984										
15108	172.496	13.736	13.977										
15120	173.502	13.543	13.977										
15132	174.509	13.378	13.978										
15144	175.516	14.012	13.983										
15156	176.523	13.983	13.982										
15168	177.529	13.703	13.982										
15180	178.536	14.066	13.983										
15192	179.543	14.292	13.983										
15204	180.551	14.145	13.988										
15216	181.557	13.56	13.986										
15228	182.564	13.651	13.988										
15240	183.572	14.034	13.992										
15252	184.579	13.939	13.993										
15264	185.586	14.074	13.99										
15276	186.593	14.566	13.989										
15288	187.601	14.175	13.991										
15300	188.608	14.226	13.988										
15312	189.616	14.099	13.998										
15324	190.623	13.703	13.993										
15336	191.631	13.733	13.99										
15348	192.639	13.927	13.993										
15360	193.646	13.898	13.997										
15372	194.654	13.79	13.994										
15384	195.662	13.666	13.996										
15396	196.669	14.125	13.997										
15408	197.677	14.367	13.998										
15420	198.686	14.172	14.004										
15432	199.693	13.808	13.999										
15444	200.702	13.882	13.998										
15456	201.71	13.648	14.001										
15468	202.718	14.036	14.005										
15480	203.726	13.863	14.003										
15492	204.734	13.891	14.003										
15504	205.743	14.124	14.006										
15516	206.751	14.557	14.007										
15528	207.76	13.882	14.01										
15540	208.769	13.418	14.008										
15552	209.777	13.571	14.005										
15564	210.786	14.411	14.01										
15576	211.795	14.572	14.016										
15588	212.804	13.675	14.011										
15600	213.812	14.202	14.009										
15612	214.821	14.528	14.009										
15624	215.831	14.551	14.02										
15636	216.84	13.921	14.013										
15648	217.85	13.738	14.015										
15660	218.858	14.142	14.015										
15672	219.868	13.595	14.018										
15684	220.878	13.605	14.021										
15696	221.886	13.588	14.018										
15708	222.896	13.868	14.019										
15720	223.906	14.243	14.02										
15732	224.915	13.984	14.022										
15744	225.925	14.397	14.021										
15756	226.934	13.858	14.019										
15768	227.944	13.87	14.025										
15780	228.954	14.05	14.027										
15792	229.964	13.961	14.026										
15804	230.974	14.16	14.022										
15816	231.983	14.098	14.024										
15828	232.993	14.422	14.027										
15840	234.004	13.865	14.029										
15852	235.013	14.452	14.032										
15864	236.023	14.337	14.025										
15876	237.033	13.527	14.025										
15888	238.044	13.888	14.031										
15900	239.054	13.724	14.028										
15912	240.063	14.164	14.025										
15924	241.074	15.437	14.032										
15936	242.084	14.585	14.033										
15948	243.095	13.636	14.031										
15960	244.105	14.42	14.028										
15972	245.115	13.92	14.031										
15984	246.125	13.73	14.031										
15996	247.136	13.76	14.036										
16008	248.146	13.968	14.031										
16020	249.156	14.002	14.034										
16032	250.166	13.68	14.031										
16044	251.177	13.987	14.035										
16056	252.187	13.959	14.035										
16068	253.197	15.329	14.032										
16080	254.208	14.074	14.035										
16092	255.219	13.876	14.035										
16104	256.229	13.914	14.035										
16116	257.24	13.491	14.032										
16128	258.25	13.841	14.034										
16140	259.261	13.998	14.035										
16152	260.271	14.169	14.038										
16164	261.282	14.103	14.034										
16176	262.292	14.508	14.037										
16188	263.302	14.126	14.035										
16200	264.313	13.402	14.035										
16212	265.324	15.105	14.038										
16224	266.334	14.026	14.033										
16236	267.345	13.488	14.034										
16248	268.356	14.127	14.036										
16260	269.366	13.907	14.038										
16272	270.376	13.82	14.034										
16284	271.388	13.92	14.036										
16296	272.398	14.935	14.037										
16308	273.409	13.782	14.036										
16320	274.42	13.745	14.036										
16332	275.43	14.416	14.038										
16344	276.441	13.439	14.039										
16356	277.451	13.755	14.035										
16368	278.463	13.961	14.042										
16380	279.473	14.206	14.035										
16392	280.483	14.547	14.027										
16404	281.495	14.393	14.049										
16416	282.504	14.689	14.041										
16428	283.516	14.152	14.038										
16440	284.527	14.518	14.037										
16452	285.537	13.209	14.04										
16464	286.548	13.368	14.037										
16476	287.559	13.811	14.036										
16488	288.57	15.139	14.042										
16500	289.58	14.349	14.039										
16512	290.591	13.847	14.038										
16524	291.602	14.658	14.041										
16536	292.613	14.075	14.04										
16548	293.624	14.16	14.04										
16560	294.634	13.922	14.037										
16572	295.646	13.783	14.038										
16584	296.656	14.023	14.037										
16596	297.667	13.112	14.037										
16608	298.678	13.686	14.04										
16620	299.688	14.415	14.04										
16632	300.699	14.662	14.04										
16644	301.71	13.46	14.035										
16656	302.72	13.594	14.038										
16668	303.731	14.226	14.038										
16680	304.742	13.895	14.036										
16692	305.753	13.698	14.038										
16704	306.763	14.289	14.037										
16716	307.774	14.32	14.037										
16728	308.785	14.371	14.04										
16740	309.795	14.08	14.037										
16752	310.805	13.885	14.036										
16764	311.816	13.791	14.038										
16776	312.827	13.501	14.036										
16788	313.837	14.178	14.035										
16800	314.848	13.607	14.032										
16812	315.858	14.288	14.037										
16824	316.869	14.783	14.036										
16836	317.88	14.101	14.035										
16848	318.89	14.879	14.037										
16860	319.901	13.719	14.036										
16872	320.911	12.92	14.033										
16884	321.922	13.863	14.034										
16896	322.932	13.905	14.037										
16908	323.943	14.412	14.037										
16920	324.954	13.755	14.035										
16932	325.964	14.416	14.038										
16944	326.975	13.959	14.034										
16956	327.985	14.654	14.037										
16968	328.996	13.903	14.038										
16980	330.007	13.937	14.038										
16992	331.017	14.775	14.037										
17004	332.028	13.468	14.033										
17016	333.039	14.038	14.041										
17028	334.049	13.958	14.033										
17040	335.06	13.914	14.036										
17052	336.07	14.362	14.038										
17064	337.081	14.303	14.04										
17076	338.091	13.713	14.034										
17088	339.102	13.497	14.037										
17100	340.113	14.071	14.037										
17112	341.124	13.79	14.038										
17124	342.135	13.829	14.038										
17136	343.145	14.907	14.038										
17148	344.156	14.413	14.036										
17160	345.166	14.368	14.038										
17172	346.177	14.074	14.042										
17184	347.188	13.761	14.037										
17196	348.198	13.758	14.037										
17208	349.209	12.825	14.033										
17220	350.22	13.667	14.04										
17232	351.231	14.573	14.038										
17244	352.242	14.275	14.041										
17256	353.252	14.993	14.044										
17268	354.263	14.359	14.034										
17280	355.275	13.783	14.042										
17292	356.285	13.915	14.037										
17304	357.296	13.867	14.041										
17316	358.307	14.057	14.039										
17328	359.318	13.794	14.043										
17340	0.229	14.431	14.044										
17352	1.239	14.043	14.038										
17364	2.251	14.087	14.037										
17376	3.261	14.382	14.045										
17388	4.273	14.234	14.042										
17400	5.284	14.089	14.041										
17412	6.295	14.537	14.042										
17424	7.306	13.938	14.042										
17436	8.317	13.553	14.04										
17448	9.328	14.51	14.043										
17460	10.339	13.891	14.042										
17472	11.35	14.365	14.043										
17484	12.361	13.85	14.04										
17496	13.372	13.626	14.042										
17508	14.383	13.995	14.042										
17520	15.394	13.908	14.041										
17532	16.406	13.64	14.045										
17544	17.417	13.846	14.043										
17556	18.428	14.494	14.046										
17568	19.438	13.243	14.038										
17580	20.45	13.921	14.048										
17592	21.461	14.595	14.047										
17604	22.472	14.105	14.042										
17616	23.483	13.778	14.042										
17628	24.495	14.05	14.044										
17640	25.506	14.238	14.046										
17652	26.517	14.134	14.044										
17664	27.528	14.083	14.045										
17676	28.539	14.163	14.045										
17688	29.551	14.072	14.042										
17700	30.563	13.9	14.047										
17712	31.573	14.216	14.045										
17724	32.584	13.968	14.042										
17736	33.596	13.828	14.048										
17748	34.608	13.852	14.048										
17760	35.618	14.102	14.047										
17772	36.63	13.224	14.043										
17784	37.641	14.128	14.049										
17796	38.652	14.29	14.05										
17808	39.664	14.109	14.044										
17820	40.675	14.376	14.047										
17832	41.687	14.386	14.051										
17844	42.698	14.313	14.047										
17856	43.71	13.75	14.047										
17868	44.721	14.262	14.047										
17880	45.733	14.301	14.05										
17892	46.744	13.823	14.046										
17904	47.756	14.129	14.047										
17916	48.767	14.184	14.047										
17928	49.778	14.511	14.047										
17940	50.79	13.802	14.049										
17952	51.802	13.983	14.049										
17964	52.813	14.115	14.048										
17976	53.824	14.044	14.046										
17988	54.836	14.063	14.051										
18000	55.847	13.516	14.049										
18012	56.858	14.894	14.048										
18024	57.87	13.412	14.045										
18036	58.881	14.117	14.051										
18048	59.893	14.005	14.047										
18060	60.904	13.246	14.046										
18072	61.916	14.581	14.05										
18084	62.927	13.961	14.048										
18096	63.939	14.209	14.047										
18108	64.95	14.284	14.047										
18120	65.961	13.987	14.048										
18132	66.973	14.374	14.05										
18144	67.984	14.061	14.047										
18156	68.996	14.258	14.048										
18168	70.007	13.935	14.047										
18180	71.018	13.661	14.045										
18192	72.031	13.614	14.05										
18204	73.041	13.755	14.049										
18216	74.052	14.391	14.048										
18228	75.064	14.177	14.042										
18240	76.076	14.005	14.052										
18252	77.087	14.696	14.05										
18264	78.099	13.86	14.046										
18276	79.11	14.373	14.046										
18288	80.121	14.276	14.049										
18300	81.133	13.064	14.044										
18312	82.144	14.101	14.046										
18324	83.156	13.711	14.047										
18336	84.168	13.876	14.057										
18348	85.178	14.375	14.047										
18360	86.19	14.045	14.044										
18372	87.201	14.308	14.049										
18384	88.213	14.105	14.048										
18396	89.225	13.608	14.051										
18408	90.236	13.522	14.048										
18420	91.248	14.292	14.053										
18432	92.26	14.469	14.066										
18444	93.27	13.998	14.044										
18456	94.282	13.632	14.045										
18468	95.293	14.127	14.048										
18480	96.305	14.194	14.048										
18492	97.317	14.512	14.053										
18504	98.328	14.384	14.05										
18516	99.34	13.802	14.048										
18528	100.352	14.417	14.053										
18540	101.363	14.377	14.055										
18552	102.375	14.298	14.051										
18564	103.386	14.32	14.049										
18576	104.398	14.049	14.05										
18588	105.41	14.77	14.055										
18600	106.422	13.747	14.05										
18612	107.433	13.659	14.049										
18624	108.445	14.01	14.052										
18636	109.457	14.034	14.051										
18648	110.469	14.148	14.055										
18660	111.48	13.926	14.053										
18672	112.492	14.291	14.052										
18684	113.504	14.484	14.054										
18696	114.516	14.956	14.059										
18708	115.528	13.8	14.052										
18720	116.539	13.522	14.052										
18732	117.551	13.984	14.052										
18744	118.563	13.69	14.055										
18756	119.575	13.688	14.052										
18768	120.587	14.308	14.053										
18780	121.598	13.791	14.051										
18792	122.611	14.692	14.059										
18804	123.623	14.631	14.057										
18816	124.634	14.148	14.054										
18828	125.647	13.791	14.055										
18840	126.659	14.196	14.056										
18852	127.671	14.006	14.057										
18864	128.683	13.671	14.056										
18876	129.695	14.24	14.056										
18888	130.707	14.22	14.055										
18900	131.72	13.833	14.061										
18912	132.732	14.044	14.056										
18924	133.744	13.953	14.058										
18936	134.756	13.806	14.057										
18948	135.769	13.868	14.065										
18960	136.781	14.835	14.061										
18972	137.793	14.335	14.06										
18984	138.806	12.622	14.059										
18996	139.818	14.511	14.066										
19008	140.83	14.361	14.064										
19020	141.843	13.97	14.06										
19032	142.856	14.038	14.062										
19044	143.869	13.958	14.065										
19056	144.881	14.234	14.065										
19068	145.894	13.581	14.065										
19080	146.907	14.664	14.07										
19092	147.92	14.724	14.072										
19104	148.933	13.494	14.064										
19116	149.946	13.872	14.067										
19128	150.959	14.343	14.074										
19140	151.972	14.424	14.072										
19152	152.986	13.766	14.07										
19164	153.999	13.609	14.072										
19176	155.012	14.29	14.074										
19188	156.025	14.174	14.073										
19200	157.039	13.828	14.076										
19212	158.052	13.865	14.076										
19224	159.066	14.492	14.076										
19236	160.08	14.553	14.079										
19248	161.094	13.762	14.08										
19260	162.107	13.355	14.079										
19272	163.121	14.048	14.081										
19284	164.135	14.355	14.082										
19296	165.15	13.761	14.084										
19308	166.163	14.41	14.084										
19320	167.177	14.507	14.082										
19332	168.191	14.122	14.087										
19344	169.206	14.286	14.091										
19356	170.22	14.18	14.087										
19368	171.235	13.219	14.087										
19380	172.249	13.384	14.086										
19392	173.264	14.073	14.095										
19404	174.278	14.896	14.093										
19416	175.293	14.06	14.089										
19428	176.308	13.733	14.089										
19440	177.323	14.434	14.101										
19452	178.338	14.341	14.098										
19464	179.353	13.749	14.093										
19476	180.368	13.802	14.093										
19488	181.383	13.812	14.102										
19500	182.398	13.594	14.097										
19512	183.413	14.441	14.099										
19524	184.429	14.812	14.106										
19536	185.444	14.37	14.106										
19548	186.459	14.077	14.099										
19560	187.475	14.127	14.104										
19572	188.49	14.446	14.103										
19584	189.506	14.099	14.108										
19596	190.521	13.888	14.102										
19608	191.537	13.877	14.104										
19620	192.553	13.452	14.104										
19632	193.569	14.524	14.114										
19644	194.584	15.267	14.108										
19656	195.6	13.94	14.11										
19668	196.616	14.126	14.108										
19680	197.632	13.906	14.114										
19692	198.648	14.528	14.112										
19704	199.665	14.064	14.112										
19716	200.681	13.671	14.106										
19728	201.697	14.055	14.12										
19740	202.713	14.275	14.114										
19752	203.729	14.226	14.114										
19764	204.746	15.85	14.118										
19776	205.763	14.068	14.122										
19788	206.779	13.27	14.118										
19800	207.796	14.505	14.118										
19812	208.812	14.037	14.119										
19824	209.83	14.039	14.125										
19836	210.846	13.991	14.119										
19848	211.863	13.684	14.123										
19860	212.88	14.44	14.125										
19872	213.897	13.997	14.123										
19884	214.915	14.511	14.133										
19896	215.931	14.269	14.124										
19908	216.948	13.127	14.127										
19920	217.966	13.958	14.13										
19932	218.983	14.493	14.129										
19944	220.001	13.878	14.129										
19956	221.018	14.249	14.131										
19968	222.036	13.921	14.132										
19980	223.053	14.172	14.135										
19992	224.071	14.438	14.133										
20004	225.088	14.397	14.134										
20016	226.106	14.057	14.134										
20028	227.124	14.01	14.134										
20040	228.141	14.558	14.134										
20052	229.16	14.123	14.136										
20064	230.178	13.809	14.137										
20076	231.195	14.252	14.135										
20088	232.213	14.012	14.137										
20100	233.231	14.507	14.141										
20112	234.249	14.002	14.138										
20124	235.267	14.252	14.138										
20136	236.285	14.502	14.142										
20148	237.304	14.188	14.144										
20160	238.321	13.901	14.139										
20172	239.339	13.628	14.134										
20184	240.358	12.838	14.141										
20196	241.376	14.741	14.146										
20208	242.394	14.726	14.142										
20220	243.412	13.92	14.141										
20232	244.431	14.796	14.142										
20244	245.45	14.049	14.148										
20256	246.468	14.373	14.148										
20268	247.486	14.176	14.145										
20280	248.505	13.591	14.143										
20292	249.523	14.207	14.146										
20304	250.541	14.021	14.144										
20316	251.559	14.471	14.143										
20328	252.578	15.812	14.144										
20340	253.597	13.867	14.147										
20352	254.615	13.951	14.147										
20364	255.633	13.932	14.143										
20376	256.652	13.398	14.143										
20388	257.671	13.715	14.146										
20400	258.689	13.525	14.143										
20412	259.707	14.154	14.141										
20424	260.726	14.829	14.148										
20436	261.744	14.201	14.147										
20448	262.763	13.537	14.141										
20460	263.781	14.192	14.145										
20472	264.8	13.927	14.145										
20484	265.818	12.671	14.145										
20496	266.837	13.563	14.142										
20508	267.856	14.108	14.147										
20520	268.874	14.548	14.15										
20532	269.893	14.545	14.149										
20544	270.911	14.349	14.143										
20556	271.93	15.017	14.15										
20568	272.948	13.711	14.15										
20580	273.967	14.474	14.148										
20592	274.985	14.307	14.146										
20604	276.004	13.981	14.146										
20616	277.023	14.198	14.146										
20628	278.042	14.431	14.153										
20640	279.059	15.194	14.139										
20652	280.078	14.18	14.142										
20664	281.098	13.762	14.148										
20676	282.116	13.706	14.141										
20688	283.134	14.044	14.148										
20700	284.153	13.787	14.145										
20712	285.172	13.65	14.147										
20724	286.19	13.908	14.149										
20736	287.209	14.169	14.15										
20748	288.227	15.073	14.151										
20760	289.246	14.008	14.147										
20772	290.265	14.171	14.144										
20784	291.284	14.906	14.154										
20796	292.303	14.188	14.149										
20808	293.321	13.493	14.148										
20820	294.34	13.686	14.145										
20832	295.358	13.268	14.148										
20844	296.377	14.502	14.151										
20856	297.396	14.804	14.146										
20868	298.415	14.944	14.148										
20880	299.433	14.423	14.148										
20892	300.452	14.085	14.147										
20904	301.47	15.422	14.152										
20916	302.489	14.423	14.148										
20928	303.508	13.25	14.144										
20940	304.526	14.115	14.149										
20952	305.545	14.04	14.146										
20964	306.563	14.594	14.148										
20976	307.582	14.341	14.143										
20988	308.601	14.213	14.147										
21000	309.619	14.099	14.148										
21012	310.637	14.275	14.147										
21024	311.656	14.452	14.147										
21036	312.675	13.741	14.145										
21048	313.693	13.796	14.144										
21060	314.711	14.303	14.144										
21072	315.73	14.513	14.145										
21084	316.748	13.77	14.143										
21096	317.767	14.49	14.145										
21108	318.785	13.852	14.144										
21120	319.804	14.641	14.148										
21132	320.822	15.212	14.146										
21144	321.84	13.747	14.141										
21156	322.859	13.726	14.144										
21168	323.878	13.65	14.148										
21180	324.895	13.995	14.143										
21192	325.914	14.569	14.144										
21204	326.932	13.574	14.14										
21216	327.951	14.399	14.149										
21228	328.969	14.928	14.146										
21240	329.988	14.031	14.144										
21252	331.007	14.836	14.145										
21264	332.025	13.72	14.146										
21276	333.043	13.833	14.147										
21288	334.062	14.314	14.144										
21300	335.08	14.157	14.143										
21312	336.099	13.906	14.144										
21324	337.117	13.801	14.145										
21336	338.135	14.273	14.145										
21348	339.154	14.812	14.147										
21360	340.173	13.928	14.144										
21372	341.191	13.626	14.143										
21384	342.209	14.171	14.146										
21396	343.228	14.453	14.148										
21408	344.246	14.076	14.144										
21420	345.265	14.396	14.146										
21432	346.283	14.115	14.146										
21444	347.302	14.075	14.149										
21456	348.32	14.439	14.143										
21468	349.339	14.027	14.143										
21480	350.357	13.513	14.143										
21492	351.376	14.515	14.149										
21504	352.394	14.203	14.147										
21516	353.412	14.355	14.14										
21528	354.431	14.125	14.135										
21540	355.45	14.129	14.153										
21552	356.468	13.755	14.148										
21564	357.487	14.439	14.146										
21576	358.505	14.09	14.142										
21588	359.525	14.048	14.15										
21600	0.443	13.918	14.148										
21612	1.461	13.979	14.147										
21624	2.48	14.513	14.146										
21636	3.499	13.914	14.148										
21648	4.517	13.909	14.149										
21660	5.536	14.169	14.149										
21672	6.554	14.497	14.148										
21684	7.573	13.652	14.145										
21696	8.592	14.066	14.149										
21708	9.61	14.172	14.147										
21720	10.629	13.848	14.148										
21732	11.648	14.047	14.146										
21744	12.667	14.152	14.147										
21756	13.685	14.021	14.148										
21768	14.704	14.937	14.15										
21780	15.723	14.505	14.148										
21792	16.742	14.313	14.15										
21804	17.76	14.067	14.151										
21816	18.779	13.699	14.15										
21828	19.797	14.557	14.15										
21840	20.816	14.049	14.146										
21852	21.835	13.698	14.146										
21864	22.854	14.41	14.153										
21876	23.873	14.11	14.152										
21888	24.891	14.503	14.149										
21900	25.91	14.487	14.148										
21912	26.929	13.664	14.15										
21924	27.948	13.865	14.152										
21936	28.966	14.121	14.147										
21948	29.985	14.119	14.151										
21960	31.004	13.905	14.149										
21972	32.023	14.063	14.151										
21984	33.041	14.071	14.149										
21996	34.06	14.437	14.148										
22008	35.079	14.081	14.15										
22020	36.098	14.274	14.147										
22032	37.116	14.595	14.151										
22044	38.135	14.253	14.151										
22056	39.154	14.212	14.148										
22068	40.173	14.155	14.148										
22080	41.192	14.077	14.15										
22092	42.211	13.884	14.152										
22104	43.23	15.078	14.152										
22116	44.248	14.463	14.148										
22128	45.267	13.787	14.15										
22140	46.286	14.149	14.154										
22152	47.305	14.34	14.153										
22164	48.324	14.301	14.151										
22176	49.343	13.576	14.145										
22188	50.362	13.828	14.154										
22200	51.381	14.114	14.153										
22212	52.399	14.216	14.151										
22224	53.418	14.373	14.15										
22236	54.437	13.914	14.151										
22248	55.456	13.489	14.151										
22260	56.474	14.124	14.149										
22272	57.493	13.89	14.149										
22284	58.512	14.081	14.149										
22296	59.531	14.225	14.148										
22308	60.55	14.779	14.152										
22320	61.568	14.291	14.149										
22332	62.587	14.129	14.147										
22344	63.606	14.216	14.148										
22356	64.624	13.757	14.148										
22368	65.643	14.072	14.15										
22380	66.662	14.071	14.146										
22392	67.68	14.085	14.146										
22404	68.699	13.876	14.149										
22416	69.718	14.656	14.152										
22428	70.736	14.795	14.15										
22440	71.755	14.016	14.147										
22452	72.774	13.138	14.143										
22464	73.793	13.83	14.152										
22476	74.811	13.578	14.148										
22488	75.83	14.234	14.147										
22500	76.848	14.341	14.145										
22512	77.867	14.117	14.148										
22524	78.886	14.443	14.151										
22536	79.904	14.279	14.146										
22548	80.923	14.35	14.148										
22560	81.942	14.187	14.148										
22572	82.96	13.686	14.146										
22584	83.978	14.545	14.146										
22596	84.997	14.54	14.146										
22608	86.016	13.707	14.146										
22620	87.034	14.024	14.144										
22632	88.053	13.987	14.146										
22644	89.071	14.569	14.151										
22656	90.09	14.565	14.146										
22668	91.109	14.058	14.149										
22680	92.127	14.1	14.158										
22692	93.145	14.511	14.142										
22704	94.164	13.955	14.148										
22716	95.183	13.767	14.144										
22728	96.202	13.222	14.142										
22740	97.22	14.017	14.153										
22752	98.238	14.333	14.149										
22764	99.257	14.267	14.146										
22776	100.275	14.88	14.146										
22788	101.295	14.209	14.151										
22800	102.313	14.247	14.15										
22812	103.332	14.226	14.148										
22824	104.35	14.589	14.146										
22836	105.369	13.922	14.15										
22848	106.387	13.699	14.147										
22860	107.406	14.249	14.145										
22872	108.424	15.112	14.15										
22884	109.443	14.145	14.148										
22896	110.462	14.275	14.147										
22908	111.48	14.119	14.147										
22920	112.499	14.032	14.148										
22932	113.518	14.066	14.148										
22944	114.536	14.052	14.144										
22956	115.555	13.859	14.145										
22968	116.573	14.776	14.151										
22980	117.592	13.37	14.143										
22992	118.611	14.025	14.147										
23004	119.629	14.339	14.149										
23016	120.648	13.832	14.148										
23028	121.666	14.467	14.148										
23040	122.685	14.135	14.142										
23052	123.704	14.251	14.15										
23064	124.723	14.511	14.152										
23076	125.741	13.724	14.148										
23088	126.759	14.372	14.148										
23100	127.779	15.115	14.148										
23112	128.797	13.863	14.153										
23124	129.815	14.934	14.146										
23136	130.834	14.13	14.143										
23148	131.853	14.439	14.151										
23160	132.873	13.873	14.152										
23172	133.891	13.481	14.149										
23184	134.91	13.977	14.152										
23196	135.929	14.041	14.155										
23208	136.948	14.287	14.15										
23220	137.967	14.72	14.151										
23232	138.985	14.925	14.153										
23244	140.005	14.368	14.156										
23256	141.024	13.323	14.152										
23268	142.043	13.991	14.15										
23280	143.062	13.865	14.152										
23292	144.081	14.101	14.156										
23304	145.1	13.959	14.15										
23316	146.119	14.313	14.153										
23328	147.139	14.243	14.157										
23340	148.158	14.52	14.162										
23352	149.177	14.305	14.156										
23364	150.197	14.143	14.158										
23376	151.216	13.622	14.156										
23388	152.236	13.573	14.161										
23400	153.255	14.467	14.16										
23412	154.275	14.273	14.16										
23424	155.295	14.245	14.161										
23436	156.315	13.953	14.163										
23448	157.334	14.496	14.165										
23460	158.354	14.247	14.163										
23472	159.374	14.329	14.167										
23484	160.394	14.563	14.164										
23496	161.414	14.071	14.165										
23508	162.434	14.527	14.168										
23520	163.454	14.12	14.168										
23532	164.474	13.293	14.165										
23544	165.494	14.503	14.169										
23556	166.515	14.245	14.168										
23568	167.535	14.662	14.175										
23580	168.556	14.65	14.173										
23592	169.576	13.939	14.17										
23604	170.596	14.216	14.175										
23616	171.617	13.888	14.175										
23628	172.637	13.806	14.176										
23640	173.658	14.213	14.175										
23652	174.679	13.894	14.177										
23664	175.7	14.103	14.176										
23676	176.721	14.15	14.176										
23688	177.742	14.281	14.18										
23700	178.763	14.082	14.182										
23712	179.783	14.565	14.179										
23724	180.805	14.22	14.178										
23736	181.826	13.519	14.182										
23748	182.847	14.334	14.189										
23760	183.868	13.999	14.183										
23772	184.89	14.215	14.181										
23784	185.911	14.699	14.184										
23796	186.933	13.85	14.189										
23808	187.954	14.313	14.187										
23820	188.976	14.386	14.187										
23832	189.997	14.845	14.191										
23844	191.019	14.058	14.187										
23856	192.041	13.634	14.187										
23868	193.063	14.181	14.189										
23880	194.084	14.277	14.192										
23892	195.106	14.199	14.193										
23904	196.128	14.246	14.19										
23916	197.15	14.787	14.194										
23928	198.172	14.402	14.198										
23940	199.194	13.797	14.195										
23952	200.216	14.247	14.195										
23964	201.238	14.325	14.198										
23976	202.261	13.92	14.197										
23988	203.283	13.82	14.196										
24000	204.305	14.053	14.201										
24012	205.328	14.369	14.204										
24024	206.35	14.433	14.198										
24036	207.373	14.263	14.201										
24048	208.396	14.689	14.203										
24060	209.419	14.538	14.21										
24072	210.442	15.721	14.208										
24084	211.464	14.405	14.205										
24096	212.487	14.129	14.202										
24108	213.511	13.724	14.205										
24120	214.534	13.835	14.215										
24132	215.556	14.162	14.21										
24144	216.58	14.006	14.215										
24156	217.603	14.365	14.21										
24168	218.626	14.645	14.208										
24180	219.649	14.221	14.212										
24192	220.673	14.073	14.218										
24204	221.696	14.335	14.215										
24216	222.72	14.352	14.212										
24228	223.744	14.015	14.218										
24240	224.767	14.173	14.217										
24252	225.791	13.519	14.212										
24264	226.814	13.515	14.212										
24276	227.839	14.376	14.221										
24288	228.862	14.291	14.222										
24300	229.885	13.932	14.216										
24312	230.91	14.41	14.219										
24324	231.934	14.104	14.224										
24336	232.957	14.028	14.22										
24348	233.981	14.593	14.222										
24360	235.006	14.426	14.223										
24372	236.03	14.09	14.221										
24384	237.053	14.265	14.221										
24396	238.077	13.938	14.222										
24408	239.102	14.248	14.227										
24420	240.126	14.24	14.222										
24432	241.15	14.241	14.222										
24444	242.174	14.436	14.227										
24456	243.199	13.852	14.226										
24468	244.222	14.101	14.222										
24480	245.247	15.157	14.227										
24492	246.272	14.92	14.232										
24504	247.296	13.636	14.224										
24516	248.32	13.509	14.219										
24528	249.344	13.589	14.224										
24540	250.369	13.989	14.23										
24552	251.393	13.631	14.226										
24564	252.418	14.112	14.229										
24576	253.442	15.068	14.23										
24588	254.466	14.638	14.227										
24600	255.491	14.175	14.226										
24612	256.515	14	14.229										
24624	257.54	14.256	14.232										
24636	258.565	15.753	14.232										
24648	259.589	13.881	14.228										
24660	260.613	13.691	14.227										
24672	261.638	13.947	14.229										
24684	262.662	13.798	14.226										
24696	263.687	14.09	14.228										
24708	264.711	15.133	14.234										
24720	265.736	13.966	14.228										
24732	266.76	14.791	14.228										
24744	267.785	14.18	14.229										
24756	268.81	14.016	14.23										
24768	269.834	13.972	14.23										
24780	270.859	13.764	14.228										
24792	271.883	13.618	14.231										
24804	272.908	13.557	14.23										
24816	273.932	13.889	14.229										
24828	274.957	13.406	14.226										
24840	275.982	14.767	14.235										
24852	277.006	14.621	14.234										
