Model,CT256
Serial,123456
MaxImbalance,572.9
HeaderSize,11
Timestamp,Imbalance,Angle,Speed,ForceAtMaxSpeed,SpeedVariation,Coef,DeWeight_5Clock,DeWeight_7Clock,Weight_5Clock,Weight_7Clock
2021-03-10 15:38:04,2056.13213784112,175.971192574273,10.9337605451361,1298.76549099891,0.0489168224846073,-0.266761571400585;0.0187885703831824;10.9337605451361,-1.80190485332369,-1.15698245508052,-3.40000009536743,-3.40000009536743
2021-03-10 15:38:17,318.120871186735,-40.9156215738261,12.8084629354543,200.942537621951,0.00897810565872297,0.043449696303015;-0.0376580479505543;12.8084629354543,0.0482579677238719,0.362696094811322,-2.30000001192093,-2.30000001192093
2021-03-10 15:38:35,368.27439852895,-78.391924309984,14.1599103083612,232.622247969911,0.00527234610235855,0.00751098515010269;-0.0365645011204033;14.1599103083612,-0.217842903065649,0.476006596007203,-4.1000000834465,-4.1000000834465

