Time[ms],"PL.CMD([Axis1] Position command)[deg]","VL.CMD([Axis1] Velocity command)[rpm]","VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]",,,,,,,#ParentName,#Name,#Type,#Value
14976,90.757,7.958,7.964,,,,,,,,,,
14988,91.331,8.096,7.964,,,,,,,,,,
15000,91.904,8.092,7.965,,,,,,,,,,
15012,92.478,8.299,7.966,,,,,,,,,,
15024,93.052,7.827,7.968,,,,,,,,,,
15036,93.626,7.906,7.97,,,,,,,,,,
15048,94.199,8.042,7.972,,,,,,,,,,
15060,94.773,8.243,7.97,,,,,,,,,,
15072,95.347,7.888,7.971,,,,,,,,,,
15084,95.921,7.734,7.97,,,,,,,,,,
15096,96.496,9.242,7.977,,,,,,,,,,
15108,97.07,8.035,7.975,,,,,,,,,,
15120,97.644,8.066,7.977,,,,,,,,,,
15132,98.218,8.208,7.976,,,,,,,,,,
15144,98.793,7.986,7.98,,,,,,,,,,
15156,99.368,8.149,7.981,,,,,,,,,,
15168,99.942,7.674,7.98,,,,,,,,,,
15180,100.517,8.049,7.983,,,,,,,,,,
15192,101.092,8.153,7.987,,,,,,,,,,
15204,101.667,7.391,7.984,,,,,,,,,,
15216,102.242,8.581,7.988,,,,,,,,,,
15228,102.817,7.767,7.985,,,,,,,,,,
15240,103.393,8.122,7.99,,,,,,,,,,
15252,103.968,8.73,7.991,,,,,,,,,,
15264,104.544,8.613,7.999,,,,,,,,,,
15276,105.119,8.033,7.996,,,,,,,,,,
15288,105.695,7.564,7.994,,,,,,,,,,
15300,106.271,8.4,7.996,,,,,,,,,,
15312,106.847,8.054,7.999,,,,,,,,,,
15324,107.423,7.74,8.001,,,,,,,,,,
15336,108,7.7,8.009,,,,,,,,,,
15348,108.577,7.822,8.01,,,,,,,,,,
15360,109.152,8.672,8.003,,,,,,,,,,
15372,109.728,8.174,7.994,,,,,,,,,,
15384,110.305,8.327,8.006,,,,,,,,,,
15396,110.882,7.645,8.005,,,,,,,,,,
15408,111.46,7.626,8.012,,,,,,,,,,
15420,112.037,8.312,8.021,,,,,,,,,,
15432,112.614,8.281,8.017,,,,,,,,,,
15444,113.191,8.288,8.02,,,,,,,,,,
15456,113.769,8.063,8.019,,,,,,,,,,
15468,114.347,7.805,8.019,,,,,,,,,,
15480,114.925,8.575,8.023,,,,,,,,,,
15492,115.503,8.035,8.031,,,,,,,,,,
15504,116.082,8.104,8.038,,,,,,,,,,
15516,116.66,7.056,8.041,,,,,,,,,,
15528,117.239,8.001,8.046,,,,,,,,,,
15540,117.817,7.806,8.033,,,,,,,,,,
15552,118.395,7.415,8.036,,,,,,,,,,
15564,118.974,8.192,8.037,,,,,,,,,,
15576,119.553,7.982,8.045,,,,,,,,,,
15588,120.132,7.623,8.045,,,,,,,,,,
15600,120.711,8.133,8.04,,,,,,,,,,
15612,121.291,8.392,8.047,,,,,,,,,,
15624,121.87,7.239,8.044,,,,,,,,,,
15636,122.45,7.126,8.05,,,,,,,,,,
15648,123.03,7.802,8.052,,,,,,,,,,
15660,123.611,8.248,8.061,,,,,,,,,,
15672,124.191,8.194,8.061,,,,,,,,,,
15684,124.771,8.533,8.06,,,,,,,,,,
15696,125.352,8.209,8.062,,,,,,,,,,
15708,125.933,7.747,8.063,,,,,,,,,,
15720,126.513,7.824,8.065,,,,,,,,,,
15732,127.095,8.214,8.067,,,,,,,,,,
15744,127.677,7.651,8.075,,,,,,,,,,
15756,128.258,8.136,8.076,,,,,,,,,,
15768,128.839,7.628,8.074,,,,,,,,,,
15780,129.421,8.068,8.077,,,,,,,,,,
15792,130.003,8.771,8.081,,,,,,,,,,
15804,130.585,7.882,8.083,,,,,,,,,,
15816,131.167,8.37,8.085,,,,,,,,,,
15828,131.75,8.005,8.09,,,,,,,,,,
15840,132.333,7.783,8.093,,,,,,,,,,
15852,132.915,7.725,8.089,,,,,,,,,,
15864,133.498,8.65,8.091,,,,,,,,,,
15876,134.081,8.017,8.094,,,,,,,,,,
15888,134.664,8.054,8.096,,,,,,,,,,
15900,135.248,7.698,8.103,,,,,,,,,,
15912,135.831,7.775,8.104,,,,,,,,,,
15924,136.415,8.082,8.11,,,,,,,,,,
15936,136.999,8.081,8.11,,,,,,,,,,
15948,137.583,7.981,8.11,,,,,,,,,,
15960,138.168,8.215,8.114,,,,,,,,,,
15972,138.752,7.938,8.115,,,,,,,,,,
15984,139.337,7.501,8.115,,,,,,,,,,
15996,139.922,8.866,8.121,,,,,,,,,,
16008,140.507,7.676,8.124,,,,,,,,,,
16020,141.092,8.19,8.127,,,,,,,,,,
16032,141.677,8.501,8.133,,,,,,,,,,
16044,142.263,7.677,8.132,,,,,,,,,,
16056,142.848,8.034,8.127,,,,,,,,,,
16068,143.434,8.118,8.133,,,,,,,,,,
16080,144.02,8.093,8.134,,,,,,,,,,
16092,144.606,7.91,8.135,,,,,,,,,,
16104,145.193,7.906,8.142,,,,,,,,,,
16116,145.78,7.944,8.148,,,,,,,,,,
16128,146.366,8.511,8.146,,,,,,,,,,
16140,146.953,8.366,8.152,,,,,,,,,,
16152,147.541,8.086,8.154,,,,,,,,,,
16164,148.128,8.903,8.155,,,,,,,,,,
16176,148.716,8.377,8.157,,,,,,,,,,
16188,149.303,8.246,8.16,,,,,,,,,,
16200,149.891,7.832,8.163,,,,,,,,,,
16212,150.48,8.53,8.17,,,,,,,,,,
16224,151.067,8.489,8.171,,,,,,,,,,
16236,151.656,7.627,8.168,,,,,,,,,,
16248,152.244,7.887,8.17,,,,,,,,,,
16260,152.834,8.207,8.178,,,,,,,,,,
16272,153.422,8.321,8.174,,,,,,,,,,
16284,154.011,7.849,8.179,,,,,,,,,,
16296,154.601,8.14,8.179,,,,,,,,,,
16308,155.191,8.186,8.187,,,,,,,,,,
16320,155.781,8.714,8.193,,,,,,,,,,
16332,156.371,8.092,8.194,,,,,,,,,,
16344,156.96,7.081,8.19,,,,,,,,,,
16356,157.551,7.576,8.194,,,,,,,,,,
16368,158.142,7.78,8.199,,,,,,,,,,
16380,158.732,7.797,8.2,,,,,,,,,,
16392,159.323,8.263,8.208,,,,,,,,,,
16404,159.915,8.425,8.212,,,,,,,,,,
16416,160.506,8.152,8.21,,,,,,,,,,
16428,161.097,7.764,8.21,,,,,,,,,,
16440,161.689,8.125,8.215,,,,,,,,,,
16452,162.281,8.42,8.22,,,,,,,,,,
16464,162.873,7.968,8.222,,,,,,,,,,
16476,163.465,8.335,8.224,,,,,,,,,,
16488,164.057,7.461,8.222,,,,,,,,,,
16500,164.651,8.33,8.227,,,,,,,,,,
16512,165.244,9.181,8.235,,,,,,,,,,
16524,165.837,8.729,8.236,,,,,,,,,,
16536,166.43,8.178,8.241,,,,,,,,,,
16548,167.023,8.173,8.241,,,,,,,,,,
16560,167.617,8.885,8.244,,,,,,,,,,
16572,168.211,8.303,8.246,,,,,,,,,,
16584,168.805,7.712,8.248,,,,,,,,,,
16596,169.399,8.536,8.252,,,,,,,,,,
16608,169.994,8.464,8.255,,,,,,,,,,
16620,170.589,8.357,8.256,,,,,,,,,,
16632,171.184,8.366,8.259,,,,,,,,,,
16644,171.779,8.703,8.263,,,,,,,,,,
16656,172.375,8.12,8.268,,,,,,,,,,
16668,172.97,8.359,8.274,,,,,,,,,,
16680,173.566,8.212,8.274,,,,,,,,,,
16692,174.162,7.79,8.273,,,,,,,,,,
16704,174.758,8.22,8.279,,,,,,,,,,
16716,175.354,8.17,8.284,,,,,,,,,,
16728,175.951,8.241,8.284,,,,,,,,,,
16740,176.548,7.437,8.286,,,,,,,,,,
16752,177.145,8.122,8.29,,,,,,,,,,
16764,177.742,9.071,8.293,,,,,,,,,,
16776,178.34,8.905,8.294,,,,,,,,,,
16788,178.938,8.066,8.302,,,,,,,,,,
16800,179.536,8.171,8.307,,,,,,,,,,
16812,180.134,8.884,8.308,,,,,,,,,,
16824,180.732,8.871,8.309,,,,,,,,,,
16836,181.33,8.372,8.31,,,,,,,,,,
16848,181.929,7.607,8.314,,,,,,,,,,
16860,182.528,8.293,8.317,,,,,,,,,,
16872,183.127,8.223,8.32,,,,,,,,,,
16884,183.727,8.195,8.321,,,,,,,,,,
16896,184.326,8.344,8.327,,,,,,,,,,
16908,184.926,7.766,8.328,,,,,,,,,,
16920,185.526,8.439,8.33,,,,,,,,,,
16932,186.127,8.317,8.335,,,,,,,,,,
16944,186.727,8.249,8.34,,,,,,,,,,
16956,187.328,8.132,8.342,,,,,,,,,,
16968,187.928,8.598,8.344,,,,,,,,,,
16980,188.529,9.114,8.346,,,,,,,,,,
16992,189.131,8.34,8.348,,,,,,,,,,
17004,189.732,8.412,8.352,,,,,,,,,,
17016,190.334,8.166,8.352,,,,,,,,,,
17028,190.936,8.809,8.359,,,,,,,,,,
17040,191.538,8.51,8.358,,,,,,,,,,
17052,192.14,9.054,8.363,,,,,,,,,,
17064,192.743,8.792,8.367,,,,,,,,,,
17076,193.345,8.436,8.368,,,,,,,,,,
17088,193.948,8.04,8.37,,,,,,,,,,
17100,194.552,8.606,8.378,,,,,,,,,,
17112,195.155,8.419,8.38,,,,,,,,,,
17124,195.758,8.305,8.382,,,,,,,,,,
17136,196.361,8.287,8.383,,,,,,,,,,
17148,196.965,8.467,8.384,,,,,,,,,,
17160,197.569,8.079,8.386,,,,,,,,,,
17172,198.174,9.247,8.392,,,,,,,,,,
17184,198.778,8.421,8.392,,,,,,,,,,
17196,199.383,8.168,8.392,,,,,,,,,,
17208,199.988,8.938,8.397,,,,,,,,,,
17220,200.592,8.52,8.399,,,,,,,,,,
17232,201.198,8.603,8.403,,,,,,,,,,
17244,201.803,8.302,8.402,,,,,,,,,,
17256,202.408,8.275,8.406,,,,,,,,,,
17268,203.014,8.483,8.41,,,,,,,,,,
17280,203.621,8.441,8.415,,,,,,,,,,
17292,204.227,8.044,8.419,,,,,,,,,,
17304,204.833,8.199,8.418,,,,,,,,,,
17316,205.439,8.523,8.421,,,,,,,,,,
17328,206.046,9.234,8.425,,,,,,,,,,
17340,206.652,7.989,8.423,,,,,,,,,,
17352,207.26,7.571,8.424,,,,,,,,,,
17364,207.867,8.13,8.429,,,,,,,,,,
17376,208.473,8.546,8.43,,,,,,,,,,
17388,209.081,8.577,8.435,,,,,,,,,,
17400,209.689,8.456,8.432,,,,,,,,,,
17412,210.297,8.191,8.437,,,,,,,,,,
17424,210.905,8.473,8.438,,,,,,,,,,
17436,211.513,8.622,8.444,,,,,,,,,,
17448,212.121,9.119,8.447,,,,,,,,,,
17460,212.729,7.92,8.447,,,,,,,,,,
17472,213.338,7.881,8.448,,,,,,,,,,
17484,213.947,8.287,8.451,,,,,,,,,,
17496,214.556,8.282,8.457,,,,,,,,,,
17508,215.165,8.331,8.461,,,,,,,,,,
17520,215.774,8.718,8.463,,,,,,,,,,
17532,216.383,8.47,8.463,,,,,,,,,,
17544,216.993,8.913,8.464,,,,,,,,,,
17556,217.603,8.853,8.464,,,,,,,,,,
17568,218.212,8.894,8.469,,,,,,,,,,
17580,218.822,7.714,8.467,,,,,,,,,,
17592,219.432,7.655,8.47,,,,,,,,,,
17604,220.042,8.539,8.473,,,,,,,,,,
17616,220.653,8.649,8.475,,,,,,,,,,
17628,221.263,8.452,8.473,,,,,,,,,,
17640,221.874,8.246,8.478,,,,,,,,,,
17652,222.484,8.261,8.479,,,,,,,,,,
17664,223.095,8.279,8.481,,,,,,,,,,
17676,223.707,8.431,8.483,,,,,,,,,,
17688,224.318,8.542,8.488,,,,,,,,,,
17700,224.929,8.658,8.49,,,,,,,,,,
17712,225.54,7.461,8.488,,,,,,,,,,
17724,226.152,8.304,8.49,,,,,,,,,,
17736,226.764,8.383,8.494,,,,,,,,,,
17748,227.376,8.487,8.497,,,,,,,,,,
17760,227.988,8.234,8.502,,,,,,,,,,
17772,228.6,8.471,8.506,,,,,,,,,,
17784,229.212,8.006,8.505,,,,,,,,,,
17796,229.825,8.411,8.507,,,,,,,,,,
17808,230.437,8.841,8.509,,,,,,,,,,
17820,231.05,8.73,8.509,,,,,,,,,,
17832,231.662,8.275,8.509,,,,,,,,,,
17844,232.275,8.146,8.509,,,,,,,,,,
17856,232.888,8.947,8.512,,,,,,,,,,
17868,233.502,8.435,8.514,,,,,,,,,,
17880,234.115,8.68,8.517,,,,,,,,,,
17892,234.728,8.56,8.516,,,,,,,,,,
17904,235.341,8.573,8.517,,,,,,,,,,
17916,235.955,8.152,8.519,,,,,,,,,,
17928,236.569,8.77,8.525,,,,,,,,,,
17940,237.182,8.708,8.52,,,,,,,,,,
17952,237.796,8.748,8.516,,,,,,,,,,
17964,238.41,8.778,8.526,,,,,,,,,,
17976,239.026,8.069,8.534,,,,,,,,,,
17988,239.639,8.117,8.529,,,,,,,,,,
18000,240.253,8.136,8.527,,,,,,,,,,
18012,240.867,7.897,8.527,,,,,,,,,,
18024,241.481,7.845,8.529,,,,,,,,,,
18036,242.096,8.968,8.533,,,,,,,,,,
18048,242.711,8.587,8.534,,,,,,,,,,
18060,243.326,8.329,8.536,,,,,,,,,,
18072,243.941,8.322,8.539,,,,,,,,,,
18084,244.556,8.501,8.542,,,,,,,,,,
18096,245.171,8.401,8.545,,,,,,,,,,
18108,245.786,8.4,8.546,,,,,,,,,,
18120,246.401,8.764,8.546,,,,,,,,,,
18132,247.016,8.688,8.548,,,,,,,,,,
18144,247.631,8.86,8.547,,,,,,,,,,
18156,248.246,8.556,8.548,,,,,,,,,,
18168,248.861,9.557,8.548,,,,,,,,,,
18180,249.477,8.715,8.546,,,,,,,,,,
18192,250.092,8.674,8.547,,,,,,,,,,
18204,250.707,8.334,8.544,,,,,,,,,,
18216,251.323,8.501,8.545,,,,,,,,,,
18228,251.939,9.071,8.552,,,,,,,,,,
18240,252.554,7.775,8.547,,,,,,,,,,
18252,253.17,8.283,8.548,,,,,,,,,,
18264,253.785,8.234,8.547,,,,,,,,,,
18276,254.401,8.503,8.549,,,,,,,,,,
18288,255.017,8.008,8.549,,,,,,,,,,
18300,255.633,8.569,8.552,,,,,,,,,,
18312,256.248,8.286,8.549,,,,,,,,,,
18324,256.864,8.289,8.55,,,,,,,,,,
18336,257.48,8.303,8.551,,,,,,,,,,
18348,258.096,8.329,8.551,,,,,,,,,,
18360,258.713,9.097,8.555,,,,,,,,,,
18372,259.328,8.548,8.557,,,,,,,,,,
18384,259.944,8.851,8.558,,,,,,,,,,
18396,260.561,7.827,8.553,,,,,,,,,,
18408,261.177,9.035,8.555,,,,,,,,,,
18420,261.792,8.866,8.556,,,,,,,,,,
18432,262.409,8.573,8.557,,,,,,,,,,
18444,263.025,8.841,8.557,,,,,,,,,,
18456,263.641,8.696,8.558,,,,,,,,,,
18468,264.257,8.427,8.556,,,,,,,,,,
18480,264.873,8.492,8.556,,,,,,,,,,
18492,265.489,8.672,8.558,,,,,,,,,,
18504,266.105,8.623,8.561,,,,,,,,,,
18516,266.721,8.805,8.561,,,,,,,,,,
18528,267.337,8.231,8.559,,,,,,,,,,
18540,267.952,7.735,8.556,,,,,,,,,,
18552,268.568,8.493,8.558,,,,,,,,,,
18564,269.184,8.578,8.556,,,,,,,,,,
18576,269.8,8.936,8.553,,,,,,,,,,
18588,270.416,8.9,8.556,,,,,,,,,,
18600,271.032,9.498,8.556,,,,,,,,,,
18612,271.648,8.11,8.553,,,,,,,,,,
18624,272.264,8.761,8.554,,,,,,,,,,
18636,272.879,8.357,8.549,,,,,,,,,,
18648,273.496,8.858,8.555,,,,,,,,,,
18660,274.111,8.837,8.547,,,,,,,,,,
18672,274.726,8.519,8.548,,,,,,,,,,
18684,275.342,8.417,8.547,,,,,,,,,,
18696,275.957,8.586,8.549,,,,,,,,,,
18708,276.573,8.679,8.546,,,,,,,,,,
18720,277.188,8.503,8.544,,,,,,,,,,
18732,277.804,8.781,8.544,,,,,,,,,,
18744,278.419,8.48,8.545,,,,,,,,,,
18756,279.034,8.177,8.545,,,,,,,,,,
18768,279.65,8.169,8.542,,,,,,,,,,
18780,280.265,8.515,8.544,,,,,,,,,,
18792,280.88,8.879,8.545,,,,,,,,,,
18804,281.495,8.656,8.545,,,,,,,,,,
18816,282.11,9.619,8.543,,,,,,,,,,
18828,282.725,8.392,8.54,,,,,,,,,,
18840,283.34,8.588,8.539,,,,,,,,,,
18852,283.954,8.858,8.539,,,,,,,,,,
18864,284.569,8.589,8.541,,,,,,,,,,
18876,285.184,8.778,8.539,,,,,,,,,,
18888,285.798,8.245,8.539,,,,,,,,,,
18900,286.412,8.607,8.537,,,,,,,,,,
18912,287.027,8.808,8.535,,,,,,,,,,
18924,287.641,9.216,8.534,,,,,,,,,,
18936,288.255,8.494,8.531,,,,,,,,,,
18948,288.869,8.377,8.528,,,,,,,,,,
18960,289.483,8.422,8.525,,,,,,,,,,
18972,290.097,10.511,8.529,,,,,,,,,,
18984,290.711,7.251,8.524,,,,,,,,,,
18996,291.324,8.07,8.523,,,,,,,,,,
19008,291.938,8.363,8.52,,,,,,,,,,
19020,292.552,8.533,8.522,,,,,,,,,,
19032,293.165,8.551,8.523,,,,,,,,,,
19044,293.779,8.419,8.52,,,,,,,,,,
19056,294.392,8.578,8.518,,,,,,,,,,
19068,295.005,8.315,8.516,,,,,,,,,,
19080,295.618,8.192,8.511,,,,,,,,,,
19092,296.231,7.343,8.51,,,,,,,,,,
19104,296.844,8.426,8.513,,,,,,,,,,
19116,297.457,8.205,8.511,,,,,,,,,,
19128,298.07,9.059,8.512,,,,,,,,,,
19140,298.682,8.569,8.511,,,,,,,,,,
19152,299.295,8.498,8.51,,,,,,,,,,
19164,299.907,8.53,8.508,,,,,,,,,,
19176,300.52,8.221,8.506,,,,,,,,,,
19188,301.132,8.671,8.502,,,,,,,,,,
19200,301.743,8.604,8.5,,,,,,,,,,
19212,302.355,7.954,8.5,,,,,,,,,,
19224,302.968,9.007,8.503,,,,,,,,,,
19236,303.581,8.816,8.511,,,,,,,,,,
19248,304.191,8.522,8.495,,,,,,,,,,
19260,304.802,8.841,8.485,,,,,,,,,,
19272,305.413,8.965,8.487,,,,,,,,,,
19284,306.024,8.422,8.488,,,,,,,,,,
19296,306.636,7.174,8.483,,,,,,,,,,
19308,307.247,8.248,8.485,,,,,,,,,,
19320,307.857,8.455,8.485,,,,,,,,,,
19332,308.468,8.674,8.483,,,,,,,,,,
19344,309.078,8.345,8.48,,,,,,,,,,
19356,309.689,9.061,8.48,,,,,,,,,,
19368,310.299,7.803,8.474,,,,,,,,,,
19380,310.909,8.546,8.475,,,,,,,,,,
19392,311.519,8.553,8.473,,,,,,,,,,
19404,312.129,9.168,8.475,,,,,,,,,,
19416,312.739,7.714,8.469,,,,,,,,,,
19428,313.349,7.435,8.466,,,,,,,,,,
19440,313.958,8.487,8.464,,,,,,,,,,
19452,314.567,8.716,8.464,,,,,,,,,,
19464,315.177,8.511,8.463,,,,,,,,,,
19476,315.786,8.299,8.459,,,,,,,,,,
19488,316.394,8.092,8.456,,,,,,,,,,
19500,317.003,8.636,8.455,,,,,,,,,,
19512,317.611,8.904,8.454,,,,,,,,,,
19524,318.22,9.036,8.452,,,,,,,,,,
19536,318.828,7.729,8.448,,,,,,,,,,
19548,319.436,7.1,8.441,,,,,,,,,,
19560,320.044,8.342,8.443,,,,,,,,,,
19572,320.652,8.581,8.444,,,,,,,,,,
19584,321.259,8.273,8.435,,,,,,,,,,
19596,321.866,7.949,8.434,,,,,,,,,,
19608,322.473,8.132,8.434,,,,,,,,,,
19620,323.08,8.117,8.431,,,,,,,,,,
19632,323.687,8.585,8.43,,,,,,,,,,
19644,324.294,8.734,8.428,,,,,,,,,,
19656,324.9,7.9,8.421,,,,,,,,,,
19668,325.506,8.115,8.419,,,,,,,,,,
19680,326.113,8.172,8.42,,,,,,,,,,
19692,326.718,8.475,8.419,,,,,,,,,,
19704,327.324,8.492,8.415,,,,,,,,,,
19716,327.929,8.571,8.412,,,,,,,,,,
19728,328.535,7.898,8.407,,,,,,,,,,
19740,329.14,7.965,8.404,,,,,,,,,,
19752,329.745,8.033,8.404,,,,,,,,,,
19764,330.35,8.393,8.403,,,,,,,,,,
19776,330.954,8.533,8.4,,,,,,,,,,
19788,331.559,8.874,8.399,,,,,,,,,,
19800,332.163,7.823,8.393,,,,,,,,,,
19812,332.767,8.807,8.394,,,,,,,,,,
19824,333.371,9.493,8.392,,,,,,,,,,
19836,333.974,9.185,8.385,,,,,,,,,,
19848,334.578,8.333,8.381,,,,,,,,,,
19860,335.181,8.23,8.383,,,,,,,,,,
19872,335.784,8.603,8.379,,,,,,,,,,
19884,336.387,8.98,8.376,,,,,,,,,,
19896,336.989,8.541,8.373,,,,,,,,,,
19908,337.592,7.473,8.368,,,,,,,,,,
19920,338.194,7.281,8.364,,,,,,,,,,
19932,338.796,8.866,8.365,,,,,,,,,,
19944,339.398,8.423,8.362,,,,,,,,,,
19956,339.999,7.945,8.356,,,,,,,,,,
19968,340.601,7.809,8.355,,,,,,,,,,
19980,341.203,8.096,8.354,,,,,,,,,,
19992,341.804,8.984,8.352,,,,,,,,,,
20004,342.405,8.678,8.348,,,,,,,,,,
20016,343.006,8.328,8.346,,,,,,,,,,
20028,343.606,8.537,8.345,,,,,,,,,,
20040,344.206,9.171,8.344,,,,,,,,,,
20052,344.807,8.892,8.339,,,,,,,,,,
20064,345.407,8.852,8.335,,,,,,,,,,
20076,346.006,8.165,8.331,,,,,,,,,,
20088,346.606,8.489,8.331,,,,,,,,,,
20100,347.205,8.557,8.328,,,,,,,,,,
20112,347.804,8.254,8.322,,,,,,,,,,
20124,348.403,8.526,8.321,,,,,,,,,,
20136,349.002,8.533,8.321,,,,,,,,,,
20148,349.601,8.526,8.316,,,,,,,,,,
20160,350.2,7.82,8.312,,,,,,,,,,
20172,350.798,8.085,8.316,,,,,,,,,,
20184,351.396,7.913,8.311,,,,,,,,,,
20196,351.994,8.355,8.308,,,,,,,,,,
20208,352.592,9.041,8.305,,,,,,,,,,
20220,353.19,8.2,8.303,,,,,,,,,,
20232,353.787,8.214,8.3,,,,,,,,,,
20244,354.384,7.922,8.296,,,,,,,,,,
20256,354.981,8.725,8.293,,,,,,,,,,
20268,355.578,8.636,8.294,,,,,,,,,,
20280,356.174,8.188,8.287,,,,,,,,,,
20292,356.771,8.013,8.285,,,,,,,,,,
20304,357.368,8.172,8.288,,,,,,,,,,
20316,357.964,8.569,8.288,,,,,,,,,,
20328,358.56,8.248,8.281,,,,,,,,,,
20340,359.156,7.911,8.276,,,,,,,,,,
20352,359.752,7.601,8.275,,,,,,,,,,
20364,0.247,8.489,8.272,,,,,,,,,,
20376,0.842,8.004,8.268,,,,,,,,,,
20388,1.437,8.253,8.264,,,,,,,,,,
20400,2.032,8.844,8.265,,,,,,,,,,
20412,2.627,7.767,8.26,,,,,,,,,,
20424,3.222,8.404,8.261,,,,,,,,,,
20436,3.816,8.211,8.263,,,,,,,,,,
20448,4.41,8.139,8.259,,,,,,,,,,
20460,5.004,8.494,8.254,,,,,,,,,,
20472,5.599,7.12,8.248,,,,,,,,,,
20484,6.192,8.477,8.248,,,,,,,,,,
20496,6.786,7.762,8.243,,,,,,,,,,
20508,7.379,8.584,8.24,,,,,,,,,,
20520,7.972,9.35,8.244,,,,,,,,,,
20532,8.565,7.653,8.235,,,,,,,,,,
20544,9.159,7.962,8.236,,,,,,,,,,
20556,9.751,8.501,8.24,,,,,,,,,,
20568,10.344,8.503,8.233,,,,,,,,,,
20580,10.936,8.155,8.229,,,,,,,,,,
20592,11.528,7.713,8.227,,,,,,,,,,
20604,12.12,8.344,8.225,,,,,,,,,,
20616,12.712,7.669,8.22,,,,,,,,,,
20628,13.304,8.204,8.22,,,,,,,,,,
20640,13.896,8.742,8.22,,,,,,,,,,
20652,14.487,8.018,8.213,,,,,,,,,,
20664,15.079,8.415,8.218,,,,,,,,,,
20676,15.67,8.39,8.215,,,,,,,,,,
20688,16.26,7.916,8.203,,,,,,,,,,
20700,16.852,7.98,8.206,,,,,,,,,,
20712,17.442,8.516,8.203,,,,,,,,,,
20724,18.033,8.376,8.208,,,,,,,,,,
20736,18.625,7.641,8.214,,,,,,,,,,
20748,19.214,8.579,8.206,,,,,,,,,,
20760,19.804,8.489,8.198,,,,,,,,,,
20772,20.394,8.064,8.198,,,,,,,,,,
20784,20.983,9.01,8.196,,,,,,,,,,
20796,21.573,8.35,8.19,,,,,,,,,,
20808,22.162,8.098,8.187,,,,,,,,,,
20820,22.752,8.039,8.189,,,,,,,,,,
20832,23.341,8.136,8.185,,,,,,,,,,
20844,23.93,8.266,8.182,,,,,,,,,,
20856,24.519,8.892,8.181,,,,,,,,,,
20868,25.108,8.16,8.179,,,,,,,,,,
20880,25.697,8.191,8.181,,,,,,,,,,
20892,26.285,8.282,8.175,,,,,,,,,,
20904,26.873,7.446,8.171,,,,,,,,,,
20916,27.462,7.576,8.172,,,,,,,,,,
20928,28.05,8.318,8.171,,,,,,,,,,
20940,28.638,8.387,8.166,,,,,,,,,,
20952,29.226,8.116,8.169,,,,,,,,,,
20964,29.814,8.023,8.163,,,,,,,,,,
20976,30.401,8.026,8.163,,,,,,,,,,
20988,30.989,7.889,8.163,,,,,,,,,,
21000,31.576,8.057,8.157,,,,,,,,,,
21012,32.163,9.36,8.161,,,,,,,,,,
21024,32.75,8.084,8.155,,,,,,,,,,
21036,33.337,8.678,8.153,,,,,,,,,,
21048,33.924,7.993,8.153,,,,,,,,,,
21060,34.511,8.105,8.151,,,,,,,,,,
21072,35.098,8.03,8.147,,,,,,,,,,
21084,35.684,8.051,8.15,,,,,,,,,,
21096,36.27,7.946,8.144,,,,,,,,,,
21108,36.856,8.046,8.14,,,,,,,,,,
21120,37.442,8.057,8.14,,,,,,,,,,
21132,38.028,7.734,8.136,,,,,,,,,,
21144,38.615,8.263,8.14,,,,,,,,,,
21156,39.2,7.452,8.139,,,,,,,,,,
21168,39.786,8.152,8.135,,,,,,,,,,
21180,40.372,8.467,8.137,,,,,,,,,,
21192,40.957,8.143,8.13,,,,,,,,,,
21204,41.542,8.615,8.13,,,,,,,,,,
21216,42.127,8.04,8.128,,,,,,,,,,
21228,42.713,8.315,8.13,,,,,,,,,,
21240,43.298,7.619,8.129,,,,,,,,,,
21252,43.883,7.824,8.125,,,,,,,,,,
21264,44.468,8.028,8.124,,,,,,,,,,
21276,45.053,8.473,8.125,,,,,,,,,,
21288,45.637,7.886,8.122,,,,,,,,,,
21300,46.222,8.07,8.12,,,,,,,,,,
21312,46.806,8.079,8.118,,,,,,,,,,
21324,47.391,7.685,8.115,,,,,,,,,,
21336,47.975,7.864,8.119,,,,,,,,,,
21348,48.559,7.52,8.113,,,,,,,,,,
21360,49.144,7.881,8.117,,,,,,,,,,
21372,49.728,8.07,8.115,,,,,,,,,,
21384,50.312,8.57,8.113,,,,,,,,,,
21396,50.896,8.227,8.114,,,,,,,,,,
21408,51.48,8.075,8.11,,,,,,,,,,
21420,52.064,7.928,8.109,,,,,,,,,,
21432,52.648,8.168,8.113,,,,,,,,,,
21444,53.232,8.236,8.109,,,,,,,,,,
21456,53.816,8.052,8.112,,,,,,,,,,
21468,54.399,7.938,8.108,,,,,,,,,,
21480,54.982,7.532,8.103,,,,,,,,,,
21492,55.566,7.912,8.102,,,,,,,,,,
21504,56.15,7.828,8.1,,,,,,,,,,
21516,56.734,8.335,8.106,,,,,,,,,,
21528,57.317,8.208,8.107,,,,,,,,,,
21540,57.901,7.837,8.104,,,,,,,,,,
21552,58.483,8.555,8.104,,,,,,,,,,
21564,59.066,8.259,8.098,,,,,,,,,,
21576,59.65,8.396,8.1,,,,,,,,,,
21588,60.233,8.461,8.1,,,,,,,,,,
21600,60.816,8.326,8.098,,,,,,,,,,
21612,61.399,7.653,8.099,,,,,,,,,,
21624,61.982,7.541,8.095,,,,,,,,,,
