Time[ms],"PL.CMD([Axis1] Position command)[deg]","VL.CMD([Axis1] Velocity command)[rpm]","VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]",,,,,,,#ParentName,#Name,#Type,#Value
14976,116.052,12.631,13.143,,,,,,,,,,
14988,116.999,13.051,13.146,,,,,,,,,,
15000,117.945,12.837,13.145,,,,,,,,,,
15012,118.891,13.221,13.145,,,,,,,,,,
15024,119.838,13.155,13.146,,,,,,,,,,
15036,120.784,13.252,13.145,,,,,,,,,,
15048,121.73,13.148,13.146,,,,,,,,,,
15060,122.677,12.233,13.144,,,,,,,,,,
15072,123.623,12.398,13.141,,,,,,,,,,
15084,124.569,13.029,13.143,,,,,,,,,,
15096,125.515,12.923,13.144,,,,,,,,,,
15108,126.461,12.854,13.14,,,,,,,,,,
15120,127.407,12.9,13.139,,,,,,,,,,
15132,128.353,12.551,13.135,,,,,,,,,,
15144,129.299,12.606,13.134,,,,,,,,,,
15156,130.244,12.963,13.137,,,,,,,,,,
15168,131.19,13.164,13.136,,,,,,,,,,
15180,132.136,12.738,13.136,,,,,,,,,,
15192,133.082,13.578,13.136,,,,,,,,,,
15204,134.028,13.247,13.138,,,,,,,,,,
15216,134.974,12.47,13.136,,,,,,,,,,
15228,135.919,12.849,13.13,,,,,,,,,,
15240,136.865,12.773,13.136,,,,,,,,,,
15252,137.811,12.701,13.133,,,,,,,,,,
15264,138.756,12.721,13.133,,,,,,,,,,
15276,139.702,12.808,13.133,,,,,,,,,,
15288,140.648,13.467,13.133,,,,,,,,,,
15300,141.594,13.496,13.137,,,,,,,,,,
15312,142.539,13.186,13.129,,,,,,,,,,
15324,143.485,12.969,13.135,,,,,,,,,,
15336,144.431,13.132,13.133,,,,,,,,,,
15348,145.377,13.049,13.133,,,,,,,,,,
15360,146.323,12.988,13.135,,,,,,,,,,
15372,147.268,13.666,13.138,,,,,,,,,,
15384,148.214,13.677,13.135,,,,,,,,,,
15396,149.16,12.778,13.133,,,,,,,,,,
15408,150.105,13.185,13.135,,,,,,,,,,
15420,151.051,13.247,13.137,,,,,,,,,,
15432,151.997,13.056,13.136,,,,,,,,,,
15444,152.942,13.399,13.135,,,,,,,,,,
15456,153.888,13.003,13.136,,,,,,,,,,
15468,154.834,13.155,13.14,,,,,,,,,,
15480,155.78,13.053,13.14,,,,,,,,,,
15492,156.726,13.188,13.139,,,,,,,,,,
15504,157.673,12.654,13.141,,,,,,,,,,
15516,158.618,13.316,13.142,,,,,,,,,,
15528,159.564,13.366,13.143,,,,,,,,,,
15540,160.51,12.9,13.141,,,,,,,,,,
15552,161.456,12.738,13.139,,,,,,,,,,
15564,162.402,13.017,13.138,,,,,,,,,,
15576,163.348,13.015,13.137,,,,,,,,,,
15588,164.294,13.431,13.138,,,,,,,,,,
15600,165.241,12.681,13.139,,,,,,,,,,
15612,166.187,12.869,13.14,,,,,,,,,,
15624,167.133,13.136,13.143,,,,,,,,,,
15636,168.079,12.808,13.142,,,,,,,,,,
15648,169.026,12.134,13.142,,,,,,,,,,
15660,169.972,12.238,13.142,,,,,,,,,,
15672,170.919,12.807,13.144,,,,,,,,,,
15684,171.865,12.644,13.143,,,,,,,,,,
15696,172.812,12.911,13.144,,,,,,,,,,
15708,173.758,13.093,13.144,,,,,,,,,,
15720,174.705,13.023,13.146,,,,,,,,,,
15732,175.652,13.311,13.147,,,,,,,,,,
15744,176.598,12.795,13.146,,,,,,,,,,
15756,177.545,12.786,13.148,,,,,,,,,,
15768,178.492,13.072,13.149,,,,,,,,,,
15780,179.439,13.322,13.152,,,,,,,,,,
15792,180.386,13.456,13.154,,,,,,,,,,
15804,181.333,13.138,13.156,,,,,,,,,,
15816,182.28,12.404,13.151,,,,,,,,,,
15828,183.227,13.044,13.149,,,,,,,,,,
15840,184.174,13.277,13.152,,,,,,,,,,
15852,185.122,13.048,13.154,,,,,,,,,,
15864,186.069,12.99,13.157,,,,,,,,,,
15876,187.016,13.089,13.156,,,,,,,,,,
15888,187.964,13.066,13.159,,,,,,,,,,
15900,188.911,13.316,13.162,,,,,,,,,,
15912,189.858,14.125,13.163,,,,,,,,,,
15924,190.807,12.756,13.164,,,,,,,,,,
15936,191.754,12.895,13.159,,,,,,,,,,
15948,192.702,12.613,13.164,,,,,,,,,,
15960,193.649,12.866,13.162,,,,,,,,,,
15972,194.597,12.776,13.162,,,,,,,,,,
15984,195.544,12.205,13.161,,,,,,,,,,
15996,196.492,13.097,13.161,,,,,,,,,,
16008,197.44,13.414,13.162,,,,,,,,,,
16020,198.388,12.992,13.164,,,,,,,,,,
16032,199.336,13.106,13.166,,,,,,,,,,
16044,200.284,12.645,13.165,,,,,,,,,,
16056,201.232,12.705,13.166,,,,,,,,,,
16068,202.18,12.982,13.165,,,,,,,,,,
16080,203.128,12.979,13.164,,,,,,,,,,
16092,204.076,12.875,13.166,,,,,,,,,,
16104,205.024,12.93,13.167,,,,,,,,,,
16116,205.972,13.245,13.168,,,,,,,,,,
16128,206.921,13.15,13.171,,,,,,,,,,
16140,207.869,13.112,13.172,,,,,,,,,,
16152,208.818,13.22,13.173,,,,,,,,,,
16164,209.767,12.977,13.174,,,,,,,,,,
16176,210.715,12.907,13.173,,,,,,,,,,
16188,211.664,14.115,13.176,,,,,,,,,,
16200,212.613,13.242,13.176,,,,,,,,,,
16212,213.562,12.839,13.177,,,,,,,,,,
16224,214.511,13.308,13.181,,,,,,,,,,
16236,215.46,13.158,13.182,,,,,,,,,,
16248,216.409,12.607,13.183,,,,,,,,,,
16260,217.358,13.039,13.187,,,,,,,,,,
16272,218.307,13.07,13.184,,,,,,,,,,
16284,219.257,13.261,13.19,,,,,,,,,,
16296,220.206,12.654,13.182,,,,,,,,,,
16308,221.155,13.325,13.184,,,,,,,,,,
16320,222.104,12.953,13.186,,,,,,,,,,
16332,223.054,12.281,13.181,,,,,,,,,,
16344,224.003,12.734,13.184,,,,,,,,,,
16356,224.953,13.111,13.19,,,,,,,,,,
16368,225.902,12.988,13.19,,,,,,,,,,
16380,226.852,12.926,13.189,,,,,,,,,,
16392,227.802,12.773,13.187,,,,,,,,,,
16404,228.752,12.957,13.188,,,,,,,,,,
16416,229.701,13.591,13.191,,,,,,,,,,
16428,230.651,13.076,13.19,,,,,,,,,,
16440,231.601,12.34,13.19,,,,,,,,,,
16452,232.551,13.01,13.193,,,,,,,,,,
16464,233.501,13.317,13.192,,,,,,,,,,
16476,234.452,13.327,13.197,,,,,,,,,,
16488,235.402,12.795,13.198,,,,,,,,,,
16500,236.351,13.044,13.194,,,,,,,,,,
16512,237.302,12.842,13.194,,,,,,,,,,
16524,238.252,13.104,13.198,,,,,,,,,,
16536,239.203,13.055,13.2,,,,,,,,,,
16548,240.153,13.247,13.202,,,,,,,,,,
16560,241.104,11.856,13.199,,,,,,,,,,
16572,242.054,12.712,13.202,,,,,,,,,,
16584,243.005,13.311,13.205,,,,,,,,,,
16596,243.955,13.1,13.203,,,,,,,,,,
16608,244.905,12.987,13.201,,,,,,,,,,
16620,245.856,13.269,13.203,,,,,,,,,,
16632,246.807,12.479,13.199,,,,,,,,,,
16644,247.757,12.721,13.201,,,,,,,,,,
16656,248.708,12.979,13.203,,,,,,,,,,
16668,249.659,12.113,13.203,,,,,,,,,,
16680,250.609,12.784,13.2,,,,,,,,,,
16692,251.56,12.997,13.202,,,,,,,,,,
16704,252.51,13.271,13.202,,,,,,,,,,
16716,253.461,13.157,13.202,,,,,,,,,,
16728,254.412,12.717,13.205,,,,,,,,,,
16740,255.363,13.181,13.204,,,,,,,,,,
16752,256.313,13.429,13.202,,,,,,,,,,
16764,257.264,13.07,13.204,,,,,,,,,,
16776,258.215,13.358,13.203,,,,,,,,,,
16788,259.166,12.677,13.205,,,,,,,,,,
16800,260.117,13.019,13.206,,,,,,,,,,
16812,261.067,13.266,13.204,,,,,,,,,,
16824,262.018,12.822,13.205,,,,,,,,,,
16836,262.969,12.845,13.206,,,,,,,,,,
16848,263.92,13.268,13.207,,,,,,,,,,
16860,264.871,12.888,13.208,,,,,,,,,,
16872,265.822,12.399,13.204,,,,,,,,,,
16884,266.773,13.32,13.208,,,,,,,,,,
16896,267.724,13.074,13.205,,,,,,,,,,
16908,268.674,13.084,13.205,,,,,,,,,,
16920,269.625,13.18,13.207,,,,,,,,,,
16932,270.576,13.245,13.205,,,,,,,,,,
16944,271.527,13.04,13.205,,,,,,,,,,
16956,272.478,12.481,13.202,,,,,,,,,,
16968,273.428,12.959,13.203,,,,,,,,,,
16980,274.379,12.981,13.202,,,,,,,,,,
16992,275.33,12.38,13.204,,,,,,,,,,
17004,276.281,13.165,13.205,,,,,,,,,,
17016,277.232,13.311,13.207,,,,,,,,,,
17028,278.183,13.124,13.206,,,,,,,,,,
17040,279.133,13.366,13.208,,,,,,,,,,
17052,280.084,13.487,13.21,,,,,,,,,,
17064,281.035,13.216,13.206,,,,,,,,,,
17076,281.986,13.13,13.204,,,,,,,,,,
17088,282.937,13.057,13.21,,,,,,,,,,
17100,283.887,12.875,13.203,,,,,,,,,,
17112,284.838,13.008,13.203,,,,,,,,,,
17124,285.79,12.531,13.216,,,,,,,,,,
17136,286.739,12.888,13.192,,,,,,,,,,
17148,287.691,12.786,13.211,,,,,,,,,,
17160,288.641,12.921,13.202,,,,,,,,,,
17172,289.591,13.548,13.205,,,,,,,,,,
17184,290.542,13.124,13.204,,,,,,,,,,
17196,291.493,12.648,13.201,,,,,,,,,,
17208,292.443,13.11,13.204,,,,,,,,,,
17220,293.394,12.57,13.203,,,,,,,,,,
17232,294.345,12.837,13.203,,,,,,,,,,
17244,295.295,12.792,13.201,,,,,,,,,,
17256,296.245,12.435,13.198,,,,,,,,,,
17268,297.196,13.146,13.2,,,,,,,,,,
17280,298.146,13.422,13.201,,,,,,,,,,
17292,299.097,13.005,13.2,,,,,,,,,,
17304,300.048,13.069,13.201,,,,,,,,,,
17316,300.998,12.844,13.199,,,,,,,,,,
17328,301.948,13.189,13.195,,,,,,,,,,
17340,302.898,13.161,13.2,,,,,,,,,,
17352,303.849,12.202,13.197,,,,,,,,,,
17364,304.798,12.972,13.195,,,,,,,,,,
17376,305.749,12.654,13.194,,,,,,,,,,
17388,306.699,12.533,13.195,,,,,,,,,,
17400,307.649,13.031,13.195,,,,,,,,,,
17412,308.599,12.48,13.193,,,,,,,,,,
17424,309.549,12.23,13.196,,,,,,,,,,
17436,310.499,13.019,13.196,,,,,,,,,,
17448,311.449,13.289,13.194,,,,,,,,,,
17460,312.399,12.947,13.195,,,,,,,,,,
17472,313.348,12.475,13.19,,,,,,,,,,
17484,314.297,12.281,13.187,,,,,,,,,,
17496,315.247,12.815,13.185,,,,,,,,,,
17508,316.196,12.936,13.186,,,,,,,,,,
17520,317.146,13.297,13.188,,,,,,,,,,
17532,318.096,12.734,13.188,,,,,,,,,,
17544,319.045,12.934,13.183,,,,,,,,,,
17556,319.994,12.943,13.182,,,,,,,,,,
17568,320.943,13.417,13.185,,,,,,,,,,
17580,321.892,13.468,13.183,,,,,,,,,,
17592,322.841,13.05,13.182,,,,,,,,,,
17604,323.79,13.196,13.181,,,,,,,,,,
17616,324.739,13.125,13.178,,,,,,,,,,
17628,325.688,13.316,13.178,,,,,,,,,,
17640,326.637,12.567,13.178,,,,,,,,,,
17652,327.586,12.436,13.175,,,,,,,,,,
17664,328.534,12.852,13.176,,,,,,,,,,
17676,329.483,13.651,13.174,,,,,,,,,,
17688,330.431,12.9,13.173,,,,,,,,,,
17700,331.38,12.683,13.172,,,,,,,,,,
17712,332.329,12.87,13.176,,,,,,,,,,
17724,333.277,13.165,13.174,,,,,,,,,,
17736,334.225,13.325,13.175,,,,,,,,,,
17748,335.174,13.638,13.175,,,,,,,,,,
17760,336.122,13.517,13.174,,,,,,,,,,
17772,337.07,13.164,13.172,,,,,,,,,,
17784,338.018,12.899,13.168,,,,,,,,,,
17796,338.966,13.003,13.166,,,,,,,,,,
17808,339.913,13.232,13.165,,,,,,,,,,
17820,340.861,13.078,13.163,,,,,,,,,,
17832,341.809,13.783,13.165,,,,,,,,,,
17844,342.756,13.782,13.163,,,,,,,,,,
17856,343.704,14.014,13.165,,,,,,,,,,
17868,344.652,13.432,13.162,,,,,,,,,,
17880,345.6,12.923,13.161,,,,,,,,,,
17892,346.547,13.379,13.158,,,,,,,,,,
17904,347.494,13.382,13.158,,,,,,,,,,
17916,348.441,13.245,13.156,,,,,,,,,,
17928,349.389,12.859,13.156,,,,,,,,,,
17940,350.336,12.372,13.151,,,,,,,,,,
17952,351.282,13.354,13.152,,,,,,,,,,
17964,352.23,13.221,13.152,,,,,,,,,,
17976,353.177,13.285,13.152,,,,,,,,,,
17988,354.123,13.106,13.152,,,,,,,,,,
18000,355.07,12.73,13.149,,,,,,,,,,
18012,356.017,13.096,13.147,,,,,,,,,,
18024,356.963,13.107,13.151,,,,,,,,,,
18036,357.91,12.628,13.144,,,,,,,,,,
18048,358.856,13.287,13.139,,,,,,,,,,
18060,359.803,12.824,13.15,,,,,,,,,,
18072,0.649,12.778,13.142,,,,,,,,,,
18084,1.595,12.951,13.144,,,,,,,,,,
18096,2.542,12.971,13.143,,,,,,,,,,
18108,3.487,12.78,13.14,,,,,,,,,,
18120,4.434,13.127,13.14,,,,,,,,,,
18132,5.38,13.258,13.141,,,,,,,,,,
18144,6.326,12.997,13.14,,,,,,,,,,
18156,7.271,13.456,13.139,,,,,,,,,,
18168,8.217,13.33,13.138,,,,,,,,,,
18180,9.163,12.96,13.137,,,,,,,,,,
18192,10.108,12.927,13.134,,,,,,,,,,
18204,11.053,13.038,13.132,,,,,,,,,,
18216,11.999,13.109,13.13,,,,,,,,,,
18228,12.944,13.698,13.13,,,,,,,,,,
18240,13.889,13.827,13.131,,,,,,,,,,
18252,14.835,12.799,13.126,,,,,,,,,,
18264,15.78,13.296,13.128,,,,,,,,,,
18276,16.725,13.197,13.127,,,,,,,,,,
18288,17.669,13.393,13.127,,,,,,,,,,
18300,18.614,13.21,13.124,,,,,,,,,,
18312,19.559,12.96,13.122,,,,,,,,,,
18324,20.503,13.025,13.12,,,,,,,,,,
18336,21.448,13.02,13.118,,,,,,,,,,
18348,22.392,13.022,13.116,,,,,,,,,,
18360,23.337,13.037,13.118,,,,,,,,,,
18372,24.28,13.399,13.113,,,,,,,,,,
18384,25.225,12.796,13.114,,,,,,,,,,
18396,26.169,12.939,13.11,,,,,,,,,,
18408,27.113,12.797,13.11,,,,,,,,,,
18420,28.057,13.013,13.11,,,,,,,,,,
18432,29,13.149,13.109,,,,,,,,,,
18444,29.944,13.079,13.108,,,,,,,,,,
18456,30.888,13.112,13.106,,,,,,,,,,
18468,31.831,12.81,13.103,,,,,,,,,,
18480,32.775,13.076,13.104,,,,,,,,,,
18492,33.718,13.168,13.102,,,,,,,,,,
18504,34.661,13.066,13.101,,,,,,,,,,
18516,35.605,13.134,13.1,,,,,,,,,,
18528,36.548,13.373,13.101,,,,,,,,,,
18540,37.491,13.793,13.099,,,,,,,,,,
18552,38.434,13.122,13.097,,,,,,,,,,
18564,39.377,12.366,13.093,,,,,,,,,,
18576,40.32,12.754,13.094,,,,,,,,,,
18588,41.262,12.586,13.089,,,,,,,,,,
18600,42.205,12.888,13.089,,,,,,,,,,
18612,43.148,13.216,13.09,,,,,,,,,,
18624,44.09,13.478,13.089,,,,,,,,,,
18636,45.033,13.106,13.09,,,,,,,,,,
18648,45.975,13.044,13.089,,,,,,,,,,
18660,46.917,13.137,13.088,,,,,,,,,,
18672,47.859,12.979,13.086,,,,,,,,,,
18684,48.801,13.399,13.086,,,,,,,,,,
18696,49.743,13.037,13.084,,,,,,,,,,
18708,50.685,13.193,13.081,,,,,,,,,,
18720,51.627,13.197,13.083,,,,,,,,,,
18732,52.569,13.438,13.085,,,,,,,,,,
18744,53.51,13.561,13.083,,,,,,,,,,
18756,54.452,13.46,13.081,,,,,,,,,,
18768,55.393,13.664,13.081,,,,,,,,,,
18780,56.335,13.035,13.081,,,,,,,,,,
18792,57.276,12.42,13.077,,,,,,,,,,
18804,58.217,12.769,13.077,,,,,,,,,,
18816,59.158,12.901,13.076,,,,,,,,,,
18828,60.099,12.839,13.073,,,,,,,,,,
18840,61.04,13.02,13.07,,,,,,,,,,
18852,61.98,12.755,13.067,,,,,,,,,,
18864,62.921,12.935,13.067,,,,,,,,,,
18876,63.862,12.886,13.065,,,,,,,,,,
18888,64.802,12.947,13.063,,,,,,,,,,
18900,65.742,12.824,13.062,,,,,,,,,,
18912,66.682,13.168,13.059,,,,,,,,,,
18924,67.623,13.159,13.057,,,,,,,,,,
18936,68.563,12.925,13.056,,,,,,,,,,
18948,69.503,12.721,13.054,,,,,,,,,,
18960,70.443,12.789,13.054,,,,,,,,,,
18972,71.382,13.043,13.053,,,,,,,,,,
18984,72.322,13.138,13.051,,,,,,,,,,
18996,73.262,12.905,13.049,,,,,,,,,,
19008,74.202,12.958,13.051,,,,,,,,,,
19020,75.141,12.149,13.049,,,,,,,,,,
19032,76.08,12.911,13.047,,,,,,,,,,
19044,77.02,13.29,13.046,,,,,,,,,,
19056,77.959,12.915,13.046,,,,,,,,,,
19068,78.898,12.807,13.045,,,,,,,,,,
19080,79.837,12.586,13.042,,,,,,,,,,
19092,80.776,13.69,13.044,,,,,,,,,,
19104,81.715,13.481,13.044,,,,,,,,,,
19116,82.654,12.873,13.04,,,,,,,,,,
19128,83.593,13.521,13.04,,,,,,,,,,
19140,84.531,13.092,13.039,,,,,,,,,,
19152,85.47,13.002,13.039,,,,,,,,,,
19164,86.408,13.115,13.037,,,,,,,,,,
19176,87.347,13.301,13.035,,,,,,,,,,
19188,88.285,13.223,13.034,,,,,,,,,,
19200,89.224,13.216,13.034,,,,,,,,,,
19212,90.162,13.049,13.03,,,,,,,,,,
19224,91.099,14.165,13.029,,,,,,,,,,
19236,92.038,13.676,13.037,,,,,,,,,,
19248,92.976,12.824,13.023,,,,,,,,,,
19260,93.914,13.163,13.025,,,,,,,,,,
19272,94.852,12.738,13.026,,,,,,,,,,
19284,95.79,13.238,13.027,,,,,,,,,,
19296,96.727,13.109,13.022,,,,,,,,,,
19308,97.665,13.336,13.025,,,,,,,,,,
19320,98.601,11.974,13.004,,,,,,,,,,
19332,99.54,12.524,13.022,,,,,,,,,,
19344,100.478,12.851,13.026,,,,,,,,,,
19356,101.415,13.025,13.02,,,,,,,,,,
19368,102.353,12.236,13.017,,,,,,,,,,
19380,103.29,12.714,13.016,,,,,,,,,,
19392,104.227,12.951,13.016,,,,,,,,,,
19404,105.165,12.857,13.021,,,,,,,,,,
19416,106.102,12.933,13.019,,,,,,,,,,
19428,107.039,12.589,13.017,,,,,,,,,,
19440,107.977,12.915,13.017,,,,,,,,,,
19452,108.914,12.159,13.016,,,,,,,,,,
19464,109.851,12.219,13.015,,,,,,,,,,
19476,110.788,13.519,13.016,,,,,,,,,,
19488,111.725,13.064,13.013,,,,,,,,,,
19500,112.662,13.179,13.015,,,,,,,,,,
19512,113.599,12.933,13.012,,,,,,,,,,
19524,114.536,13.187,13.013,,,,,,,,,,
19536,115.473,13.909,13.015,,,,,,,,,,
19548,116.409,13.907,13.014,,,,,,,,,,
19560,117.346,13.891,13.012,,,,,,,,,,
19572,118.283,13.486,13.012,,,,,,,,,,
19584,119.22,12.696,13.01,,,,,,,,,,
19596,120.156,13.345,13.009,,,,,,,,,,
19608,121.093,13.511,13.009,,,,,,,,,,
19620,122.03,13.752,13.008,,,,,,,,,,
19632,122.967,12.287,13.004,,,,,,,,,,
19644,123.903,12.602,13.003,,,,,,,,,,
19656,124.84,13.329,13.01,,,,,,,,,,
19668,125.776,12.949,13.006,,,,,,,,,,
19680,126.712,12.769,13.004,,,,,,,,,,
19692,127.649,13.302,13.007,,,,,,,,,,
19704,128.585,13.343,13.008,,,,,,,,,,
19716,129.521,12.534,13.005,,,,,,,,,,
19728,130.458,12.372,13.003,,,,,,,,,,
19740,131.394,12.332,13.004,,,,,,,,,,
19752,132.331,12.524,13.005,,,,,,,,,,
19764,133.267,11.676,13.001,,,,,,,,,,
19776,134.203,12.45,13,,,,,,,,,,
19788,135.139,13.347,13.005,,,,,,,,,,
19800,136.076,13.002,13.004,,,,,,,,,,
19812,137.012,13.604,13.004,,,,,,,,,,
19824,137.948,13.108,13.003,,,,,,,,,,
19836,138.884,12.944,13.005,,,,,,,,,,
19848,139.821,12.707,13.003,,,,,,,,,,
19860,140.757,13.891,13.004,,,,,,,,,,
19872,141.693,13.776,13.005,,,,,,,,,,
19884,142.629,13.092,13,,,,,,,,,,
19896,143.566,12.931,13.004,,,,,,,,,,
19908,144.502,13.319,13.004,,,,,,,,,,
19920,145.438,13.037,13.002,,,,,,,,,,
19932,146.374,12.593,13,,,,,,,,,,
19944,147.311,12.673,13.002,,,,,,,,,,
19956,148.247,12.78,13.004,,,,,,,,,,
19968,149.183,12.897,13.004,,,,,,,,,,
19980,150.12,12.858,13.003,,,,,,,,,,
19992,151.056,12.914,13.002,,,,,,,,,,
20004,151.992,12.931,13.004,,,,,,,,,,
20016,152.929,12.504,13.002,,,,,,,,,,
20028,153.865,12.587,13.003,,,,,,,,,,
20040,154.802,12.746,13.004,,,,,,,,,,
20052,155.738,12.82,13.005,,,,,,,,,,
20064,156.675,12.7,13.007,,,,,,,,,,
20076,157.611,12.768,13.005,,,,,,,,,,
20088,158.548,12.745,13.007,,,,,,,,,,
20100,159.484,12.705,13.007,,,,,,,,,,
20112,160.421,12.793,13.008,,,,,,,,,,
20124,161.357,13.082,13.01,,,,,,,,,,
20136,162.294,12.906,13.008,,,,,,,,,,
20148,163.231,12.782,13.008,,,,,,,,,,
20160,164.168,12.745,13.011,,,,,,,,,,
20172,165.104,12.613,13.011,,,,,,,,,,
20184,166.041,12.696,13.012,,,,,,,,,,
20196,166.978,12.749,13.013,,,,,,,,,,
20208,167.915,12.631,13.013,,,,,,,,,,
20220,168.852,12.702,13.013,,,,,,,,,,
20232,169.789,12.706,13.014,,,,,,,,,,
20244,170.726,12.562,13.016,,,,,,,,,,
20256,171.663,12.663,13.016,,,,,,,,,,
20268,172.6,12.766,13.016,,,,,,,,,,
20280,173.537,12.783,13.017,,,,,,,,,,
20292,174.475,12.896,13.018,,,,,,,,,,
20304,175.412,12.809,13.017,,,,,,,,,,
20316,176.349,13.015,13.02,,,,,,,,,,
20328,177.286,13.302,13.021,,,,,,,,,,
20340,178.224,13.089,13.021,,,,,,,,,,
20352,179.161,13.029,13.021,,,,,,,,,,
20364,180.099,12.969,13.023,,,,,,,,,,
20376,181.036,12.719,13.022,,,,,,,,,,
20388,181.974,12.619,13.023,,,,,,,,,,
20400,182.912,12.722,13.023,,,,,,,,,,
20412,183.849,12.77,13.024,,,,,,,,,,
20424,184.787,12.587,13.025,,,,,,,,,,
20436,185.725,12.536,13.025,,,,,,,,,,
20448,186.662,12.881,13.026,,,,,,,,,,
20460,187.6,12.766,13.028,,,,,,,,,,
20472,188.539,12.545,13.027,,,,,,,,,,
20484,189.477,12.744,13.031,,,,,,,,,,
20496,190.415,12.648,13.027,,,,,,,,,,
20508,191.352,12.862,13.025,,,,,,,,,,
20520,192.291,12.816,13.03,,,,,,,,,,
20532,193.229,12.831,13.032,,,,,,,,,,
20544,194.167,12.974,13.033,,,,,,,,,,
20556,195.105,12.8,13.033,,,,,,,,,,
20568,196.044,12.723,13.032,,,,,,,,,,
20580,196.982,12.774,13.032,,,,,,,,,,
20592,197.92,12.82,13.032,,,,,,,,,,
20604,198.859,12.939,13.034,,,,,,,,,,
20616,199.797,12.973,13.034,,,,,,,,,,
20628,200.736,12.893,13.034,,,,,,,,,,
20640,201.674,12.865,13.035,,,,,,,,,,
20652,202.613,12.891,13.037,,,,,,,,,,
20664,203.552,12.626,13.036,,,,,,,,,,
20676,204.49,12.881,13.037,,,,,,,,,,
20688,205.429,12.932,13.037,,,,,,,,,,
20700,206.368,12.984,13.04,,,,,,,,,,
20712,207.307,12.705,13.04,,,,,,,,,,
20724,208.246,12.692,13.04,,,,,,,,,,
20736,209.185,12.953,13.042,,,,,,,,,,
20748,210.124,12.947,13.041,,,,,,,,,,
20760,211.064,12.546,13.042,,,,,,,,,,
20772,212.003,12.969,13.044,,,,,,,,,,
20784,212.942,13.14,13.047,,,,,,,,,,
20796,213.882,13.17,13.047,,,,,,,,,,
20808,214.821,13.336,13.047,,,,,,,,,,
20820,215.761,13.149,13.048,,,,,,,,,,
20832,216.7,12.748,13.047,,,,,,,,,,
20844,217.64,12.688,13.049,,,,,,,,,,
20856,218.58,13.923,13.055,,,,,,,,,,
20868,219.52,13.988,13.053,,,,,,,,,,
20880,220.459,13.385,13.05,,,,,,,,,,
20892,221.4,13.412,13.063,,,,,,,,,,
20904,222.34,12.894,13.052,,,,,,,,,,
20916,223.279,13.053,13.055,,,,,,,,,,
20928,224.22,12.417,13.056,,,,,,,,,,
20940,225.16,13.044,13.056,,,,,,,,,,
20952,226.101,12.995,13.057,,,,,,,,,,
20964,227.041,12.785,13.058,,,,,,,,,,
20976,227.981,13.016,13.059,,,,,,,,,,
20988,228.922,13.926,13.064,,,,,,,,,,
21000,229.862,13.433,13.063,,,,,,,,,,
21012,230.803,12.948,13.061,,,,,,,,,,
21024,231.744,13.185,13.064,,,,,,,,,,
21036,232.684,12.907,13.065,,,,,,,,,,
21048,233.625,12.973,13.064,,,,,,,,,,
21060,234.566,13.102,13.063,,,,,,,,,,
21072,235.507,12.964,13.065,,,,,,,,,,
21084,236.447,13.208,13.065,,,,,,,,,,
21096,237.388,13.53,13.064,,,,,,,,,,
21108,238.329,13.368,13.065,,,,,,,,,,
21120,239.269,13.199,13.064,,,,,,,,,,
21132,240.21,13.265,13.066,,,,,,,,,,
21144,241.152,12.863,13.069,,,,,,,,,,
21156,242.093,12.698,13.066,,,,,,,,,,
21168,243.034,12.71,13.064,,,,,,,,,,
21180,243.975,12.564,13.064,,,,,,,,,,
21192,244.916,12.852,13.067,,,,,,,,,,
21204,245.857,12.466,13.065,,,,,,,,,,
21216,246.798,13.217,13.069,,,,,,,,,,
21228,247.739,13.183,13.067,,,,,,,,,,
21240,248.68,12.899,13.069,,,,,,,,,,
21252,249.622,12.706,13.072,,,,,,,,,,
21264,250.563,13.257,13.072,,,,,,,,,,
21276,251.504,13.084,13.071,,,,,,,,,,
21288,252.446,13.116,13.071,,,,,,,,,,
21300,253.387,13.22,13.072,,,,,,,,,,
21312,254.328,13.154,13.073,,,,,,,,,,
21324,255.269,13.52,13.075,,,,,,,,,,
21336,256.211,13.037,13.068,,,,,,,,,,
21348,257.152,12.774,13.073,,,,,,,,,,
21360,258.093,13.174,13.072,,,,,,,,,,
21372,259.035,13.443,13.074,,,,,,,,,,
21384,259.976,13.769,13.077,,,,,,,,,,
21396,260.918,12.5,13.072,,,,,,,,,,
21408,261.859,12.466,13.071,,,,,,,,,,
21420,262.8,13.748,13.076,,,,,,,,,,
21432,263.741,13.913,13.072,,,,,,,,,,
21444,264.683,12.722,13.069,,,,,,,,,,
21456,265.624,12.973,13.073,,,,,,,,,,
21468,266.565,14.073,13.072,,,,,,,,,,
21480,267.506,13.145,13.076,,,,,,,,,,
21492,268.448,12.833,13.072,,,,,,,,,,
21504,269.389,12.514,13.07,,,,,,,,,,
21516,270.33,12.445,13.072,,,,,,,,,,
21528,271.272,11.386,13.07,,,,,,,,,,
21540,272.213,12.112,13.068,,,,,,,,,,
21552,273.154,13.153,13.073,,,,,,,,,,
21564,274.095,12.586,13.071,,,,,,,,,,
21576,275.036,12.742,13.072,,,,,,,,,,
21588,275.978,12.892,13.071,,,,,,,,,,
21600,276.919,13.613,13.073,,,,,,,,,,
21612,277.86,13.563,13.075,,,,,,,,,,
21624,278.801,13.428,13.074,,,,,,,,,,
21636,279.743,13.45,13.076,,,,,,,,,,
