Time[ms],"PL.CMD([Axis1] Position command)[deg]","VL.CMD([Axis1] Velocity command)[rpm]","VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]",,,,,,,#ParentName,#Name,#Type,#Value
44352,8.659,8.126,7.94,,,,,,,,,,
44364,9.231,7.739,7.945,,,,,,,,,,
44376,9.802,7.786,7.935,,,,,,,,,,
44388,10.376,7.709,7.946,,,,,,,,,,
44400,10.948,7.807,7.944,,,,,,,,,,
44412,11.521,7.832,7.954,,,,,,,,,,
44424,12.094,7.363,7.95,,,,,,,,,,
44436,12.667,8.522,7.961,,,,,,,,,,
44448,13.239,7.969,7.953,,,,,,,,,,
44460,13.812,7.959,7.958,,,,,,,,,,
44472,14.385,7.966,7.957,,,,,,,,,,
44484,14.958,8.552,7.962,,,,,,,,,,
44496,15.531,8.277,7.959,,,,,,,,,,
44508,16.105,7.944,7.961,,,,,,,,,,
44520,16.678,8.325,7.961,,,,,,,,,,
44532,17.251,7.444,7.962,,,,,,,,,,
44544,17.825,7.806,7.962,,,,,,,,,,
44556,18.399,7.471,7.966,,,,,,,,,,
44568,18.972,8.077,7.964,,,,,,,,,,
44580,19.546,7.86,7.968,,,,,,,,,,
44592,20.119,8.037,7.966,,,,,,,,,,
44604,20.693,8.07,7.971,,,,,,,,,,
44616,21.267,7.865,7.969,,,,,,,,,,
44628,21.842,7.828,7.976,,,,,,,,,,
44640,22.415,7.228,7.97,,,,,,,,,,
44652,22.99,7.929,7.973,,,,,,,,,,
44664,23.563,8.07,7.975,,,,,,,,,,
44676,24.138,7.157,7.974,,,,,,,,,,
44688,24.712,8.425,7.974,,,,,,,,,,
44700,25.287,7.829,7.98,,,,,,,,,,
44712,25.861,8.131,7.978,,,,,,,,,,
44724,26.436,7.734,7.978,,,,,,,,,,
44736,27.01,8.17,7.979,,,,,,,,,,
44748,27.585,7.749,7.98,,,,,,,,,,
44760,28.159,7.623,7.979,,,,,,,,,,
44772,28.735,7.985,7.984,,,,,,,,,,
44784,29.309,7.707,7.981,,,,,,,,,,
44796,29.884,7.055,7.98,,,,,,,,,,
44808,30.459,7.79,7.984,,,,,,,,,,
44820,31.034,8.076,7.985,,,,,,,,,,
44832,31.609,8.117,7.991,,,,,,,,,,
44844,32.184,7.761,7.987,,,,,,,,,,
44856,32.759,8.262,7.987,,,,,,,,,,
44868,33.334,8.117,7.984,,,,,,,,,,
44880,33.909,8.004,7.987,,,,,,,,,,
44892,34.484,7.997,7.986,,,,,,,,,,
44904,35.06,7.671,7.992,,,,,,,,,,
44916,35.635,7.679,7.988,,,,,,,,,,
44928,36.211,8.017,7.996,,,,,,,,,,
44940,36.786,8.659,7.992,,,,,,,,,,
44952,37.361,8.094,7.993,,,,,,,,,,
44964,37.937,7.845,7.99,,,,,,,,,,
44976,38.513,7.592,7.994,,,,,,,,,,
44988,39.088,8.183,7.993,,,,,,,,,,
45000,39.664,7.801,7.998,,,,,,,,,,
45012,40.239,7.925,7.993,,,,,,,,,,
45024,40.815,7.993,7.996,,,,,,,,,,
45036,41.39,8.068,7.994,,,,,,,,,,
45048,41.966,7.995,7.996,,,,,,,,,,
45060,42.542,8.709,7.999,,,,,,,,,,
45072,43.118,7.842,7.998,,,,,,,,,,
45084,43.694,7.79,7.998,,,,,,,,,,
45096,44.27,7.956,7.997,,,,,,,,,,
45108,44.846,8.114,7.998,,,,,,,,,,
45120,45.421,7.667,7.996,,,,,,,,,,
45132,45.998,7.904,8.002,,,,,,,,,,
45144,46.573,8.155,7.998,,,,,,,,,,
45156,47.15,8.373,8.003,,,,,,,,,,
45168,47.726,7.574,8.001,,,,,,,,,,
45180,48.302,8.402,7.999,,,,,,,,,,
45192,48.878,8.057,8,,,,,,,,,,
45204,49.454,7.663,8,,,,,,,,,,
45216,50.03,8.746,8.004,,,,,,,,,,
45228,50.607,7.903,8.005,,,,,,,,,,
45240,51.182,8.01,7.999,,,,,,,,,,
45252,51.758,7.997,7.999,,,,,,,,,,
45264,52.334,8.031,8.001,,,,,,,,,,
45276,52.91,8.268,7.999,,,,,,,,,,
45288,53.487,7.014,8.004,,,,,,,,,,
45300,54.063,7.856,8.002,,,,,,,,,,
45312,54.639,7.951,8.003,,,,,,,,,,
45324,55.215,8.275,8.002,,,,,,,,,,
45336,55.791,8.419,8.002,,,,,,,,,,
45348,56.367,7.965,7.998,,,,,,,,,,
45360,56.944,8.152,8.006,,,,,,,,,,
45372,57.52,8.117,8.001,,,,,,,,,,
45384,58.096,8.139,8.006,,,,,,,,,,
45396,58.672,8.267,8.003,,,,,,,,,,
45408,59.248,7.436,8.002,,,,,,,,,,
45420,59.824,8.282,8,,,,,,,,,,
45432,60.4,7.764,8.001,,,,,,,,,,
45444,60.976,7.847,8.002,,,,,,,,,,
45456,61.553,7.697,8.003,,,,,,,,,,
45468,62.129,7.839,8.001,,,,,,,,,,
45480,62.705,7.829,7.999,,,,,,,,,,
45492,63.281,7.995,8,,,,,,,,,,
45504,63.856,8.232,7.998,,,,,,,,,,
45516,64.433,7.856,8.003,,,,,,,,,,
45528,65.008,7.907,7.998,,,,,,,,,,
45540,65.584,8.321,8.002,,,,,,,,,,
45552,66.16,8.278,7.997,,,,,,,,,,
45564,66.736,7.666,7.997,,,,,,,,,,
45576,67.312,7.679,7.995,,,,,,,,,,
45588,67.888,8.116,7.998,,,,,,,,,,
45600,68.463,7.985,7.997,,,,,,,,,,
45612,69.039,7.891,8,,,,,,,,,,
45624,69.615,8.194,7.996,,,,,,,,,,
45636,70.19,7.757,7.997,,,,,,,,,,
45648,70.766,8.031,7.994,,,,,,,,,,
45660,71.341,8.048,7.993,,,,,,,,,,
45672,71.917,8.285,7.998,,,,,,,,,,
45684,72.492,7.881,7.993,,,,,,,,,,
45696,73.068,8.175,7.994,,,,,,,,,,
45708,73.643,8.836,7.989,,,,,,,,,,
45720,74.218,7.954,7.99,,,,,,,,,,
45732,74.793,8.008,7.988,,,,,,,,,,
45744,75.369,7.945,7.99,,,,,,,,,,
45756,75.944,7.764,7.988,,,,,,,,,,
45768,76.519,7.872,7.989,,,,,,,,,,
45780,77.093,8.415,7.987,,,,,,,,,,
45792,77.669,8.194,7.987,,,,,,,,,,
45804,78.243,8.048,7.982,,,,,,,,,,
45816,78.818,8.023,7.985,,,,,,,,,,
45828,79.393,8.203,7.981,,,,,,,,,,
45840,79.968,8.128,7.987,,,,,,,,,,
45852,80.542,7.927,7.98,,,,,,,,,,
45864,81.117,8.375,7.981,,,,,,,,,,
45876,81.691,8.225,7.979,,,,,,,,,,
45888,82.266,7.781,7.979,,,,,,,,,,
45900,82.84,8.866,7.978,,,,,,,,,,
45912,83.415,7.737,7.977,,,,,,,,,,
45924,83.988,8.566,7.977,,,,,,,,,,
45936,84.563,7.275,7.971,,,,,,,,,,
45948,85.137,7.944,7.974,,,,,,,,,,
45960,85.711,7.98,7.971,,,,,,,,,,
45972,86.284,7.718,7.97,,,,,,,,,,
45984,86.859,7.695,7.972,,,,,,,,,,
45996,87.432,7.893,7.97,,,,,,,,,,
46008,88.006,7.672,7.967,,,,,,,,,,
46020,88.579,7.723,7.964,,,,,,,,,,
46032,89.152,8.175,7.963,,,,,,,,,,
46044,89.726,8.553,7.968,,,,,,,,,,
46056,90.299,7.938,7.966,,,,,,,,,,
46068,90.872,8.171,7.963,,,,,,,,,,
46080,91.445,7.622,7.957,,,,,,,,,,
46092,92.018,8.101,7.959,,,,,,,,,,
46104,92.591,7.475,7.955,,,,,,,,,,
46116,93.164,8.21,7.957,,,,,,,,,,
46128,93.737,7.827,7.958,,,,,,,,,,
46140,94.31,7.948,7.956,,,,,,,,,,
46152,94.882,8.014,7.952,,,,,,,,,,
46164,95.454,8.034,7.947,,,,,,,,,,
46176,96.027,8.525,7.951,,,,,,,,,,
46188,96.599,7.296,7.946,,,,,,,,,,
46200,97.172,7.961,7.953,,,,,,,,,,
46212,97.743,8.018,7.948,,,,,,,,,,
46224,98.315,7.874,7.946,,,,,,,,,,
46236,98.886,7.894,7.941,,,,,,,,,,
46248,99.459,7.885,7.941,,,,,,,,,,
46260,100.03,8.369,7.944,,,,,,,,,,
46272,100.602,7.532,7.945,,,,,,,,,,
46284,101.173,8.157,7.941,,,,,,,,,,
46296,101.744,8.685,7.935,,,,,,,,,,
46308,102.315,8.236,7.925,,,,,,,,,,
46320,102.886,7.324,7.931,,,,,,,,,,
46332,103.458,7.629,7.931,,,,,,,,,,
46344,104.029,8.229,7.938,,,,,,,,,,
46356,104.599,7.906,7.929,,,,,,,,,,
46368,105.17,7.877,7.928,,,,,,,,,,
46380,105.741,7.893,7.925,,,,,,,,,,
46392,106.311,8.713,7.927,,,,,,,,,,
46404,106.882,7.648,7.923,,,,,,,,,,
46416,107.452,7.989,7.92,,,,,,,,,,
46428,108.022,8.581,7.913,,,,,,,,,,
46440,108.591,8.349,7.907,,,,,,,,,,
46452,109.161,8.539,7.909,,,,,,,,,,
46464,109.733,7.627,7.925,,,,,,,,,,
46476,110.303,8.053,7.921,,,,,,,,,,
46488,110.872,7.72,7.917,,,,,,,,,,
46500,111.441,7.638,7.911,,,,,,,,,,
46512,112.011,7.531,7.907,,,,,,,,,,
46524,112.58,7.969,7.905,,,,,,,,,,
46536,113.149,8.489,7.905,,,,,,,,,,
46548,113.719,7.218,7.907,,,,,,,,,,
46560,114.287,7.824,7.903,,,,,,,,,,
46572,114.856,8.17,7.903,,,,,,,,,,
46584,115.424,8.636,7.9,,,,,,,,,,
46596,115.993,7.099,7.896,,,,,,,,,,
46608,116.562,7.778,7.898,,,,,,,,,,
46620,117.13,8.071,7.899,,,,,,,,,,
46632,117.698,7.845,7.892,,,,,,,,,,
46644,118.266,7.767,7.889,,,,,,,,,,
46656,118.834,7.403,7.887,,,,,,,,,,
46668,119.402,9.198,7.889,,,,,,,,,,
46680,119.97,7.766,7.891,,,,,,,,,,
46692,120.537,8.461,7.885,,,,,,,,,,
46704,121.105,7.951,7.882,,,,,,,,,,
46716,121.672,8.567,7.88,,,,,,,,,,
46728,122.239,7.99,7.877,,,,,,,,,,
46740,122.807,7.543,7.878,,,,,,,,,,
46752,123.373,8.375,7.878,,,,,,,,,,
46764,123.94,7.875,7.873,,,,,,,,,,
46776,124.506,8.146,7.869,,,,,,,,,,
46788,125.073,7.301,7.868,,,,,,,,,,
46800,125.639,7.896,7.868,,,,,,,,,,
46812,126.206,7.888,7.87,,,,,,,,,,
46824,126.772,8.628,7.864,,,,,,,,,,
46836,127.337,8.058,7.86,,,,,,,,,,
46848,127.903,7.75,7.856,,,,,,,,,,
46860,128.469,8.013,7.858,,,,,,,,,,
46872,129.035,7.986,7.861,,,,,,,,,,
46884,129.6,8.457,7.856,,,,,,,,,,
46896,130.165,7.598,7.851,,,,,,,,,,
46908,130.73,7.775,7.847,,,,,,,,,,
46920,131.295,7.991,7.847,,,,,,,,,,
46932,131.86,7.963,7.849,,,,,,,,,,
46944,132.424,8.03,7.843,,,,,,,,,,
46956,132.989,7.285,7.841,,,,,,,,,,
46968,133.552,8.519,7.834,,,,,,,,,,
46980,134.117,7.276,7.832,,,,,,,,,,
46992,134.682,7.899,7.837,,,,,,,,,,
47004,135.245,7.534,7.832,,,,,,,,,,
47016,135.809,8.041,7.83,,,,,,,,,,
47028,136.372,7.786,7.825,,,,,,,,,,
47040,136.936,8.376,7.826,,,,,,,,,,
47052,137.499,7.642,7.824,,,,,,,,,,
47064,138.062,7.787,7.823,,,,,,,,,,
47076,138.625,7.923,7.82,,,,,,,,,,
47088,139.187,8.813,7.817,,,,,,,,,,
47100,139.751,7.83,7.817,,,,,,,,,,
47112,140.313,7.602,7.816,,,,,,,,,,
47124,140.876,8.139,7.815,,,,,,,,,,
47136,141.438,8.185,7.811,,,,,,,,,,
47148,142,8.119,7.807,,,,,,,,,,
47160,142.562,7.422,7.806,,,,,,,,,,
47172,143.124,7.713,7.805,,,,,,,,,,
47184,143.685,7.255,7.802,,,,,,,,,,
47196,144.246,8.872,7.799,,,,,,,,,,
47208,144.808,8.416,7.798,,,,,,,,,,
47220,145.369,7.552,7.796,,,,,,,,,,
47232,145.931,7.848,7.801,,,,,,,,,,
47244,146.492,7.784,7.8,,,,,,,,,,
47256,147.052,8.358,7.794,,,,,,,,,,
47268,147.612,7.733,7.785,,,,,,,,,,
47280,148.173,7.679,7.785,,,,,,,,,,
47292,148.733,7.607,7.786,,,,,,,,,,
47304,149.293,7.692,7.779,,,,,,,,,,
47316,149.853,8.159,7.778,,,,,,,,,,
47328,150.412,8.35,7.773,,,,,,,,,,
47340,150.972,7.499,7.775,,,,,,,,,,
47352,151.532,8.277,7.775,,,,,,,,,,
47364,152.091,6.72,7.767,,,,,,,,,,
47376,152.65,7.909,7.765,,,,,,,,,,
47388,153.209,7.577,7.764,,,,,,,,,,
47400,153.768,7.558,7.766,,,,,,,,,,
47412,154.327,7.57,7.766,,,,,,,,,,
47424,154.886,6.889,7.755,,,,,,,,,,
47436,155.444,7.854,7.757,,,,,,,,,,
47448,156.003,7.428,7.753,,,,,,,,,,
47460,156.561,7.612,7.754,,,,,,,,,,
47472,157.119,7.458,7.751,,,,,,,,,,
47484,157.677,7.609,7.752,,,,,,,,,,
47496,158.234,7.844,7.744,,,,,,,,,,
47508,158.792,8.265,7.747,,,,,,,,,,
47520,159.35,7.649,7.746,,,,,,,,,,
47532,159.907,8.266,7.742,,,,,,,,,,
47544,160.464,7.736,7.74,,,,,,,,,,
47556,161.021,7.299,7.737,,,,,,,,,,
47568,161.578,7.476,7.734,,,,,,,,,,
47580,162.135,7.952,7.737,,,,,,,,,,
47592,162.691,8.341,7.736,,,,,,,,,,
47604,163.248,7.951,7.729,,,,,,,,,,
47616,163.805,7.371,7.729,,,,,,,,,,
47628,164.361,7.529,7.73,,,,,,,,,,
47640,164.917,7.641,7.727,,,,,,,,,,
47652,165.473,7.646,7.727,,,,,,,,,,
47664,166.029,7.726,7.724,,,,,,,,,,
47676,166.585,6.789,7.72,,,,,,,,,,
47688,167.141,7.818,7.725,,,,,,,,,,
47700,167.697,7.454,7.713,,,,,,,,,,
47712,168.252,7.657,7.717,,,,,,,,,,
47724,168.808,7.879,7.716,,,,,,,,,,
47736,169.363,7.689,7.715,,,,,,,,,,
47748,169.918,7.492,7.713,,,,,,,,,,
47760,170.473,7.803,7.711,,,,,,,,,,
47772,171.028,7.466,7.707,,,,,,,,,,
47784,171.583,8.296,7.706,,,,,,,,,,
47796,172.138,7.598,7.708,,,,,,,,,,
47808,172.692,7.465,7.7,,,,,,,,,,
47820,173.246,7.547,7.703,,,,,,,,,,
47832,173.801,6.997,7.697,,,,,,,,,,
47844,174.355,7.32,7.702,,,,,,,,,,
47856,174.909,7.764,7.697,,,,,,,,,,
47868,175.463,7.702,7.695,,,,,,,,,,
47880,176.017,7.854,7.695,,,,,,,,,,
47892,176.571,7.426,7.691,,,,,,,,,,
47904,177.125,7.6,7.693,,,,,,,,,,
47916,177.678,7.861,7.691,,,,,,,,,,
47928,178.232,7.979,7.689,,,,,,,,,,
47940,178.786,7.74,7.686,,,,,,,,,,
47952,179.339,8.023,7.692,,,,,,,,,,
47964,179.892,7.533,7.682,,,,,,,,,,
47976,180.445,7.607,7.682,,,,,,,,,,
47988,180.998,7.9,7.684,,,,,,,,,,
48000,181.552,7.498,7.683,,,,,,,,,,
48012,182.104,7.824,7.681,,,,,,,,,,
48024,182.657,7.732,7.678,,,,,,,,,,
48036,183.21,7.634,7.676,,,,,,,,,,
48048,183.762,7.463,7.673,,,,,,,,,,
48060,184.315,7.482,7.678,,,,,,,,,,
48072,184.867,7.007,7.671,,,,,,,,,,
48084,185.419,7.792,7.673,,,,,,,,,,
48096,185.972,7.559,7.668,,,,,,,,,,
48108,186.524,7.776,7.674,,,,,,,,,,
48120,187.075,7.959,7.67,,,,,,,,,,
48132,187.627,7.525,7.663,,,,,,,,,,
48144,188.179,7.571,7.667,,,,,,,,,,
48156,188.732,7.367,7.667,,,,,,,,,,
48168,189.283,7.513,7.662,,,,,,,,,,
48180,189.834,7.693,7.661,,,,,,,,,,
48192,190.386,7.467,7.661,,,,,,,,,,
48204,190.938,7.351,7.658,,,,,,,,,,
48216,191.489,7.398,7.661,,,,,,,,,,
48228,192.04,7.511,7.655,,,,,,,,,,
48240,192.592,6.825,7.654,,,,,,,,,,
48252,193.143,7.863,7.654,,,,,,,,,,
48264,193.694,7.36,7.656,,,,,,,,,,
48276,194.245,8.078,7.656,,,,,,,,,,
48288,194.795,7.768,7.652,,,,,,,,,,
48300,195.346,7.935,7.651,,,,,,,,,,
48312,195.898,7.379,7.654,,,,,,,,,,
48324,196.448,6.711,7.647,,,,,,,,,,
48336,196.999,7.341,7.646,,,,,,,,,,
48348,197.55,7.244,7.648,,,,,,,,,,
48360,198.1,7.79,7.652,,,,,,,,,,
48372,198.65,7.971,7.646,,,,,,,,,,
48384,199.201,7.411,7.645,,,,,,,,,,
48396,199.751,8.021,7.647,,,,,,,,,,
48408,200.302,7.434,7.649,,,,,,,,,,
48420,200.852,7.922,7.649,,,,,,,,,,
48432,201.402,7.703,7.644,,,,,,,,,,
48444,201.953,7.654,7.649,,,,,,,,,,
48456,202.502,7.53,7.64,,,,,,,,,,
48468,203.052,7.954,7.643,,,,,,,,,,
48480,203.602,7.119,7.638,,,,,,,,,,
48492,204.152,7.699,7.636,,,,,,,,,,
48504,204.701,7.761,7.635,,,,,,,,,,
48516,205.251,7.362,7.636,,,,,,,,,,
48528,205.801,7.964,7.636,,,,,,,,,,
48540,206.35,7.901,7.632,,,,,,,,,,
48552,206.9,7.886,7.633,,,,,,,,,,
48564,207.45,7.984,7.636,,,,,,,,,,
48576,207.999,7.466,7.632,,,,,,,,,,
48588,208.548,7.71,7.629,,,,,,,,,,
48600,209.097,6.563,7.627,,,,,,,,,,
48612,209.647,8.084,7.634,,,,,,,,,,
48624,210.196,7.925,7.626,,,,,,,,,,
48636,210.745,7.577,7.626,,,,,,,,,,
48648,211.294,8.278,7.629,,,,,,,,,,
48660,211.844,7.558,7.63,,,,,,,,,,
48672,212.392,7.596,7.627,,,,,,,,,,
48684,212.941,7.633,7.624,,,,,,,,,,
48696,213.491,7.441,7.624,,,,,,,,,,
48708,214.04,7.537,7.628,,,,,,,,,,
48720,214.589,7.33,7.623,,,,,,,,,,
48732,215.137,8.072,7.623,,,,,,,,,,
48744,215.687,7.266,7.626,,,,,,,,,,
48756,216.236,7.85,7.629,,,,,,,,,,
48768,216.784,7.543,7.624,,,,,,,,,,
48780,217.333,7.434,7.622,,,,,,,,,,
48792,217.882,7.47,7.624,,,,,,,,,,
48804,218.431,7.416,7.625,,,,,,,,,,
48816,218.98,7.542,7.623,,,,,,,,,,
48828,219.528,7.737,7.622,,,,,,,,,,
48840,220.077,7.351,7.621,,,,,,,,,,
48852,220.626,7.348,7.622,,,,,,,,,,
48864,221.175,7.392,7.624,,,,,,,,,,
48876,221.723,7.517,7.621,,,,,,,,,,
48888,222.272,6.975,7.619,,,,,,,,,,
48900,222.821,7.963,7.621,,,,,,,,,,
48912,223.37,7.298,7.623,,,,,,,,,,
48924,223.918,8.07,7.624,,,,,,,,,,
48936,224.467,7.126,7.619,,,,,,,,,,
48948,225.016,7.79,7.621,,,,,,,,,,
48960,225.565,7.475,7.625,,,,,,,,,,
48972,226.114,7.471,7.622,,,,,,,,,,
48984,226.662,7.275,7.618,,,,,,,,,,
48996,227.211,7.451,7.62,,,,,,,,,,
49008,227.761,7.826,7.628,,,,,,,,,,
49020,228.309,8.347,7.624,,,,,,,,,,
49032,228.858,7.371,7.623,,,,,,,,,,
49044,229.407,8.094,7.629,,,,,,,,,,
49056,229.957,6.826,7.63,,,,,,,,,,
49068,230.505,7.854,7.631,,,,,,,,,,
49080,231.054,7.368,7.627,,,,,,,,,,
49092,231.603,7.903,7.627,,,,,,,,,,
49104,232.152,7.379,7.629,,,,,,,,,,
49116,232.701,7.814,7.627,,,,,,,,,,
49128,233.249,8.16,7.623,,,,,,,,,,
49140,233.798,7.7,7.626,,,,,,,,,,
49152,234.348,7.499,7.63,,,,,,,,,,
49164,234.896,7.416,7.624,,,,,,,,,,
49176,235.446,6.773,7.622,,,,,,,,,,
49188,235.995,8.208,7.626,,,,,,,,,,
49200,236.544,7.341,7.629,,,,,,,,,,
49212,237.093,8.186,7.627,,,,,,,,,,
49224,237.642,7.643,7.625,,,,,,,,,,
49236,238.191,8.179,7.629,,,,,,,,,,
49248,238.741,7.523,7.628,,,,,,,,,,
49260,239.29,7.921,7.631,,,,,,,,,,
49272,239.839,7.511,7.628,,,,,,,,,,
49284,240.389,7.106,7.627,,,,,,,,,,
49296,240.938,7.509,7.63,,,,,,,,,,
49308,241.488,8.012,7.633,,,,,,,,,,
49320,242.037,7.754,7.63,,,,,,,,,,
49332,242.586,7.748,7.63,,,,,,,,,,
49344,243.136,7.456,7.63,,,,,,,,,,
49356,243.686,7.989,7.636,,,,,,,,,,
49368,244.235,7.455,7.632,,,,,,,,,,
49380,244.785,7.919,7.631,,,,,,,,,,
49392,245.334,7.374,7.633,,,,,,,,,,
49404,245.884,8.542,7.639,,,,,,,,,,
49416,246.433,7.55,7.632,,,,,,,,,,
49428,246.984,7.228,7.632,,,,,,,,,,
49440,247.533,7.895,7.636,,,,,,,,,,
49452,248.084,7.498,7.64,,,,,,,,,,
49464,248.633,7.78,7.637,,,,,,,,,,
49476,249.183,8.296,7.638,,,,,,,,,,
49488,249.733,7.509,7.638,,,,,,,,,,
49500,250.284,7.957,7.645,,,,,,,,,,
49512,250.833,7.646,7.643,,,,,,,,,,
49524,251.384,7.959,7.641,,,,,,,,,,
49536,251.934,6.819,7.642,,,,,,,,,,
49548,252.485,7.261,7.647,,,,,,,,,,
49560,253.035,7.155,7.642,,,,,,,,,,
49572,253.585,7.567,7.643,,,,,,,,,,
49584,254.135,7.174,7.643,,,,,,,,,,
49596,254.686,7.694,7.648,,,,,,,,,,
49608,255.236,7.46,7.645,,,,,,,,,,
49620,255.787,7.787,7.646,,,,,,,,,,
49632,256.337,7.161,7.644,,,,,,,,,,
49644,256.888,7.738,7.647,,,,,,,,,,
49656,257.439,7.778,7.651,,,,,,,,,,
49668,257.99,7.562,7.649,,,,,,,,,,
49680,258.541,7.612,7.648,,,,,,,,,,
49692,259.092,7.925,7.653,,,,,,,,,,
49704,259.644,6.588,7.655,,,,,,,,,,
49716,260.194,7.645,7.652,,,,,,,,,,
49728,260.745,7.309,7.65,,,,,,,,,,
49740,261.297,8.056,7.656,,,,,,,,,,
49752,261.848,7.742,7.658,,,,,,,,,,
49764,262.399,8.256,7.657,,,,,,,,,,
49776,262.951,7.646,7.656,,,,,,,,,,
49788,263.502,8.024,7.663,,,,,,,,,,
49800,264.054,7.56,7.662,,,,,,,,,,
49812,264.606,7.455,7.659,,,,,,,,,,
49824,265.157,8.032,7.66,,,,,,,,,,
49836,265.709,7.928,7.662,,,,,,,,,,
49848,266.261,7.613,7.665,,,,,,,,,,
49860,266.813,7.87,7.669,,,,,,,,,,
49872,267.365,7.485,7.665,,,,,,,,,,
49884,267.917,7.984,7.666,,,,,,,,,,
49896,268.469,8.2,7.668,,,,,,,,,,
49908,269.022,7.913,7.67,,,,,,,,,,
49920,269.573,7.71,7.67,,,,,,,,,,
49932,270.125,8.538,7.669,,,,,,,,,,
49944,270.678,7.864,7.67,,,,,,,,,,
49956,271.231,7.647,7.675,,,,,,,,,,
49968,271.783,7.923,7.671,,,,,,,,,,
49980,272.336,7.46,7.672,,,,,,,,,,
49992,272.888,7.377,7.675,,,,,,,,,,
50004,273.441,7.571,7.678,,,,,,,,,,
50016,273.994,7.769,7.676,,,,,,,,,,
50028,274.547,7.368,7.678,,,,,,,,,,
50040,275.1,7.392,7.675,,,,,,,,,,
50052,275.653,7.633,7.68,,,,,,,,,,
50064,276.206,7.83,7.682,,,,,,,,,,
50076,276.759,8.462,7.681,,,,,,,,,,
50088,277.312,7.308,7.684,,,,,,,,,,
50100,277.866,8.094,7.685,,,,,,,,,,
50112,278.42,7.481,7.689,,,,,,,,,,
50124,278.973,7.267,7.684,,,,,,,,,,
50136,279.527,7.596,7.686,,,,,,,,,,
50148,280.08,7.767,7.688,,,,,,,,,,
50160,280.634,7.659,7.691,,,,,,,,,,
50172,281.188,7.943,7.694,,,,,,,,,,
50184,281.742,8.064,7.697,,,,,,,,,,
50196,282.296,7.403,7.691,,,,,,,,,,
50208,282.851,7.199,7.693,,,,,,,,,,
50220,283.405,7.646,7.7,,,,,,,,,,
50232,283.959,9.095,7.7,,,,,,,,,,
50244,284.514,7.84,7.701,,,,,,,,,,
50256,285.069,8.13,7.705,,,,,,,,,,
50268,285.623,7.811,7.704,,,,,,,,,,
50280,286.178,7.766,7.703,,,,,,,,,,
50292,286.733,8.315,7.707,,,,,,,,,,
50304,287.288,8.304,7.706,,,,,,,,,,
50316,287.843,7.581,7.712,,,,,,,,,,
50328,288.398,8.067,7.714,,,,,,,,,,
50340,288.953,6.987,7.707,,,,,,,,,,
50352,289.509,7.596,7.714,,,,,,,,,,
50364,290.065,7.356,7.714,,,,,,,,,,
50376,290.62,7.872,7.716,,,,,,,,,,
50388,291.176,6.974,7.716,,,,,,,,,,
50400,291.732,7.52,7.717,,,,,,,,,,
50412,292.288,6.876,7.719,,,,,,,,,,
50424,292.844,8.847,7.726,,,,,,,,,,
50436,293.401,7.295,7.724,,,,,,,,,,
50448,293.956,8.692,7.727,,,,,,,,,,
50460,294.513,7.951,7.726,,,,,,,,,,
50472,295.07,8.156,7.731,,,,,,,,,,
50484,295.627,7.482,7.737,,,,,,,,,,
50496,296.184,7.961,7.74,,,,,,,,,,
50508,296.741,8.36,7.746,,,,,,,,,,
50520,297.297,8.247,7.738,,,,,,,,,,
50532,297.854,7.541,7.739,,,,,,,,,,
50544,298.411,7.808,7.738,,,,,,,,,,
50556,298.967,7.849,7.737,,,,,,,,,,
50568,299.525,8.044,7.742,,,,,,,,,,
50580,300.082,8.128,7.742,,,,,,,,,,
50592,300.64,7.385,7.745,,,,,,,,,,
50604,301.198,7.969,7.748,,,,,,,,,,
50616,301.756,7.467,7.744,,,,,,,,,,
50628,302.314,7.454,7.747,,,,,,,,,,
50640,302.872,7.389,7.75,,,,,,,,,,
50652,303.43,7.683,7.753,,,,,,,,,,
50664,303.988,7.664,7.754,,,,,,,,,,
50676,304.547,7.866,7.757,,,,,,,,,,
50688,305.106,7.225,7.755,,,,,,,,,,
50700,305.664,9.695,7.764,,,,,,,,,,
50712,306.223,7.657,7.759,,,,,,,,,,
50724,306.782,8.741,7.761,,,,,,,,,,
50736,307.341,7.429,7.763,,,,,,,,,,
50748,307.9,8.356,7.766,,,,,,,,,,
50760,308.459,7.842,7.767,,,,,,,,,,
50772,309.019,8.857,7.77,,,,,,,,,,
50784,309.578,7.949,7.77,,,,,,,,,,
50796,310.138,8.028,7.771,,,,,,,,,,
50808,310.697,7.571,7.771,,,,,,,,,,
50820,311.257,8.233,7.773,,,,,,,,,,
50832,311.817,8.204,7.775,,,,,,,,,,
50844,312.377,7.747,7.778,,,,,,,,,,
50856,312.937,8.176,7.781,,,,,,,,,,
50868,313.497,6.94,7.777,,,,,,,,,,
50880,314.058,7.969,7.78,,,,,,,,,,
50892,314.618,7.692,7.781,,,,,,,,,,
50904,315.179,8.262,7.785,,,,,,,,,,
50916,315.739,7.474,7.785,,,,,,,,,,
50928,316.3,7.791,7.787,,,,,,,,,,
50940,316.861,7.235,7.785,,,,,,,,,,
50952,317.422,8.61,7.788,,,,,,,,,,
50964,317.982,7.662,7.788,,,,,,,,,,
50976,318.544,8.516,7.795,,,,,,,,,,
50988,319.105,6.899,7.793,,,,,,,,,,
51000,319.666,8.183,7.799,,,,,,,,,,
51012,320.228,7.699,7.795,,,,,,,,,,
