Time[ms],"PL.CMD([Axis1] Position command)[deg]","VL.CMD([Axis1] Velocity command)[rpm]","VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]",,,,,,,#ParentName,#Name,#Type,#Value
0,9.519,10.005,9.874,,,,,,,Root,DataStructureVersion,String,"V1.0"
12,10.231,9.751,9.877,,,,,,,Root,DataColumnCount,Integer,4
24,10.942,9.656,9.874,,,,,,,Root,Format,Group,
36,11.653,9.595,9.878,,,,,,,Format,ListSeparator,String,","
48,12.365,10.025,9.885,,,,,,,Format,DecimalSeparator,String,"."
60,13.078,10.153,9.889,,,,,,,Format,GroupSeparator,String,","
72,13.789,10.22,9.888,,,,,,,Root,Header,Group,
84,14.5,9.743,9.879,,,,,,,Header,ContentDescription,String,Kollmorgen WorkBench Scope
96,15.215,9.48,9.9,,,,,,,Header,UserNote,String,
108,15.926,9.899,9.888,,,,,,,Header,ExportDate,DateTime,2020-03-06 17:11:08 UTC
120,16.64,9.208,9.903,,,,,,,Root,XYTraceSources,Array(Group),3
132,17.352,9.493,9.901,,,,,,,XYTraceSources,XYTraceSource[0],Group,
144,18.065,9.334,9.898,,,,,,,XYTraceSource[0],XDataColumnIndex,Integer,0
156,18.778,10.241,9.905,,,,,,,XYTraceSource[0],XDataColumnIndex,Integer,1
168,19.491,9.677,9.903,,,,,,,XYTraceSource[0],Name,String,[Axis1] Position command
180,20.204,9.811,9.903,,,,,,,XYTraceSource[0],Unit,String,deg
192,20.919,9.748,9.913,,,,,,,XYTraceSource[0],DeviceName,String,"PL.CMD"
204,21.632,9.912,9.915,,,,,,,XYTraceSources,XYTraceSource[1],Group,
216,22.346,9.562,9.915,,,,,,,XYTraceSource[1],XDataColumnIndex,Integer,0
228,23.06,10.093,9.919,,,,,,,XYTraceSource[1],XDataColumnIndex,Integer,2
240,23.775,10.52,9.921,,,,,,,XYTraceSource[1],Name,String,[Axis1] Velocity command
252,24.489,9.507,9.921,,,,,,,XYTraceSource[1],Unit,String,rpm
264,25.204,10.532,9.924,,,,,,,XYTraceSource[1],DeviceName,String,"VL.CMD"
276,25.92,9.851,9.932,,,,,,,XYTraceSources,XYTraceSource[2],Group,
288,26.635,9.831,9.934,,,,,,,XYTraceSource[2],XDataColumnIndex,Integer,0
300,27.35,10.036,9.935,,,,,,,XYTraceSource[2],XDataColumnIndex,Integer,3
312,28.066,10.097,9.937,,,,,,,XYTraceSource[2],Name,String,[Axis1] Velocity feedback filter
324,28.781,9.96,9.94,,,,,,,XYTraceSource[2],Unit,String,rpm
336,29.497,10.48,9.945,,,,,,,XYTraceSource[2],DeviceName,String,"VL.FBFILTER"
348,30.214,10.056,9.943,,,,,,,,,,
360,30.93,9.794,9.948,,,,,,,,,,
372,31.647,9.841,9.951,,,,,,,,,,
384,32.364,9.789,9.954,,,,,,,,,,
396,33.081,10.059,9.961,,,,,,,,,,
408,33.798,10.1,9.961,,,,,,,,,,
420,34.516,9.889,9.964,,,,,,,,,,
432,35.234,10.204,9.969,,,,,,,,,,
444,35.952,9.715,9.968,,,,,,,,,,
456,36.67,10.185,9.972,,,,,,,,,,
468,37.388,9.414,9.974,,,,,,,,,,
480,38.107,9.926,9.982,,,,,,,,,,
492,38.826,10.029,9.983,,,,,,,,,,
504,39.545,10.313,9.987,,,,,,,,,,
516,40.265,10.042,9.989,,,,,,,,,,
528,40.985,10.734,9.998,,,,,,,,,,
540,41.704,10.176,9.996,,,,,,,,,,
552,42.425,10.31,10.001,,,,,,,,,,
564,43.145,9.741,10.001,,,,,,,,,,
576,43.865,10.13,10.005,,,,,,,,,,
588,44.587,10.269,10.01,,,,,,,,,,
600,45.308,9.958,10.013,,,,,,,,,,
612,46.03,9.809,10.016,,,,,,,,,,
624,46.751,10.551,10.02,,,,,,,,,,
636,47.474,9.446,10.027,,,,,,,,,,
648,48.196,9.635,10.03,,,,,,,,,,
660,48.918,9.792,10.032,,,,,,,,,,
672,49.641,9.803,10.039,,,,,,,,,,
684,50.364,10.24,10.044,,,,,,,,,,
696,51.087,10.084,10.042,,,,,,,,,,
708,51.811,10.116,10.048,,,,,,,,,,
720,52.536,9.86,10.052,,,,,,,,,,
732,53.259,9.872,10.054,,,,,,,,,,
744,53.984,9.896,10.059,,,,,,,,,,
756,54.709,9.97,10.065,,,,,,,,,,
768,55.434,10.172,10.066,,,,,,,,,,
780,56.159,10.168,10.068,,,,,,,,,,
792,56.885,10.289,10.076,,,,,,,,,,
804,57.611,10.319,10.076,,,,,,,,,,
816,58.337,9.514,10.08,,,,,,,,,,
828,59.064,9.796,10.085,,,,,,,,,,
840,59.79,9.687,10.088,,,,,,,,,,
852,60.517,10.259,10.094,,,,,,,,,,
864,61.245,10.037,10.098,,,,,,,,,,
876,61.972,10.056,10.102,,,,,,,,,,
888,62.7,9.854,10.105,,,,,,,,,,
900,63.429,9.91,10.111,,,,,,,,,,
912,64.157,10.375,10.113,,,,,,,,,,
924,64.886,9.416,10.117,,,,,,,,,,
936,65.615,9.809,10.124,,,,,,,,,,
948,66.344,9.71,10.124,,,,,,,,,,
960,67.074,10.305,10.129,,,,,,,,,,
972,67.804,10.012,10.136,,,,,,,,,,
984,68.534,10.107,10.137,,,,,,,,,,
996,69.265,10.168,10.141,,,,,,,,,,
1008,69.995,10.128,10.147,,,,,,,,,,
1020,70.726,10.558,10.151,,,,,,,,,,
1032,71.458,10.696,10.154,,,,,,,,,,
1044,72.19,10.322,10.159,,,,,,,,,,
1056,72.921,9.82,10.162,,,,,,,,,,
1068,73.654,10.593,10.165,,,,,,,,,,
1080,74.387,10.194,10.172,,,,,,,,,,
1092,75.119,10.321,10.173,,,,,,,,,,
1104,75.852,10.905,10.179,,,,,,,,,,
1116,76.586,10.916,10.184,,,,,,,,,,
1128,77.319,10.403,10.187,,,,,,,,,,
1140,78.054,10.745,10.194,,,,,,,,,,
1152,78.788,10.146,10.194,,,,,,,,,,
1164,79.522,10.236,10.199,,,,,,,,,,
1176,80.257,10.447,10.204,,,,,,,,,,
1188,80.992,10.199,10.208,,,,,,,,,,
1200,81.728,10.625,10.212,,,,,,,,,,
1212,82.464,9.698,10.217,,,,,,,,,,
1224,83.2,10.214,10.219,,,,,,,,,,
1236,83.936,9.588,10.221,,,,,,,,,,
1248,84.672,10.187,10.228,,,,,,,,,,
1260,85.409,9.935,10.229,,,,,,,,,,
1272,86.146,10.192,10.233,,,,,,,,,,
1284,86.883,10.139,10.237,,,,,,,,,,
1296,87.621,10.286,10.241,,,,,,,,,,
1308,88.359,10.215,10.246,,,,,,,,,,
1320,89.097,11.545,10.253,,,,,,,,,,
1332,89.836,10.31,10.253,,,,,,,,,,
1344,90.575,10.841,10.261,,,,,,,,,,
1356,91.314,10.361,10.263,,,,,,,,,,
1368,92.053,10.311,10.266,,,,,,,,,,
1380,92.793,9.988,10.272,,,,,,,,,,
1392,93.532,10.29,10.272,,,,,,,,,,
1404,94.273,9.668,10.272,,,,,,,,,,
1416,95.013,9.96,10.277,,,,,,,,,,
1428,95.754,10.239,10.283,,,,,,,,,,
1440,96.495,10.115,10.289,,,,,,,,,,
1452,97.236,10.014,10.294,,,,,,,,,,
1464,97.978,10.432,10.297,,,,,,,,,,
1476,98.72,10.19,10.303,,,,,,,,,,
1488,99.461,10.261,10.301,,,,,,,,,,
1500,100.203,10.042,10.303,,,,,,,,,,
1512,100.946,10.059,10.307,,,,,,,,,,
1524,101.689,10.409,10.311,,,,,,,,,,
1536,102.432,10.553,10.32,,,,,,,,,,
1548,103.175,10.378,10.321,,,,,,,,,,
1560,103.919,10.415,10.326,,,,,,,,,,
1572,104.663,10.408,10.335,,,,,,,,,,
1584,105.406,10.044,10.318,,,,,,,,,,
1596,106.151,9.719,10.341,,,,,,,,,,
1608,106.896,10.169,10.343,,,,,,,,,,
1620,107.64,10.253,10.336,,,,,,,,,,
1632,108.386,9.809,10.349,,,,,,,,,,
1644,109.131,10.417,10.349,,,,,,,,,,
1656,109.877,10.571,10.352,,,,,,,,,,
1668,110.623,10.372,10.357,,,,,,,,,,
1680,111.368,10.265,10.358,,,,,,,,,,
1692,112.115,10.974,10.366,,,,,,,,,,
1704,112.862,10.139,10.371,,,,,,,,,,
1716,113.608,11.018,10.367,,,,,,,,,,
1728,114.355,9.984,10.366,,,,,,,,,,
1740,115.104,9.631,10.382,,,,,,,,,,
1752,115.851,10.284,10.382,,,,,,,,,,
1764,116.598,10.306,10.38,,,,,,,,,,
1776,117.346,10.563,10.388,,,,,,,,,,
1788,118.095,10.133,10.392,,,,,,,,,,
1800,118.843,10.746,10.388,,,,,,,,,,
1812,119.591,11.052,10.396,,,,,,,,,,
1824,120.34,10.341,10.394,,,,,,,,,,
1836,121.089,10.593,10.402,,,,,,,,,,
1848,121.839,10.323,10.41,,,,,,,,,,
1860,122.588,10.158,10.405,,,,,,,,,,
1872,123.338,10.444,10.41,,,,,,,,,,
1884,124.088,10.768,10.413,,,,,,,,,,
1896,124.838,10.716,10.416,,,,,,,,,,
1908,125.589,10.157,10.423,,,,,,,,,,
1920,126.339,10.73,10.419,,,,,,,,,,
1932,127.09,10.58,10.423,,,,,,,,,,
1944,127.841,10.536,10.428,,,,,,,,,,
1956,128.592,10.492,10.429,,,,,,,,,,
1968,129.343,10.557,10.436,,,,,,,,,,
1980,130.094,10.022,10.433,,,,,,,,,,
1992,130.846,9.999,10.435,,,,,,,,,,
2004,131.598,10.569,10.438,,,,,,,,,,
2016,132.35,10.051,10.441,,,,,,,,,,
2028,133.103,10.53,10.449,,,,,,,,,,
2040,133.854,10.534,10.444,,,,,,,,,,
2052,134.607,10.879,10.451,,,,,,,,,,
2064,135.359,10.932,10.452,,,,,,,,,,
2076,136.112,9.937,10.451,,,,,,,,,,
2088,136.866,10.165,10.458,,,,,,,,,,
2100,137.618,10.211,10.457,,,,,,,,,,
2112,138.372,10.082,10.459,,,,,,,,,,
2124,139.125,10.349,10.462,,,,,,,,,,
2136,139.879,10.681,10.466,,,,,,,,,,
2148,140.632,10.512,10.467,,,,,,,,,,
2160,141.386,10.648,10.467,,,,,,,,,,
2172,142.14,10.943,10.472,,,,,,,,,,
2184,142.894,10.618,10.472,,,,,,,,,,
2196,143.648,10.226,10.471,,,,,,,,,,
2208,144.402,11.192,10.479,,,,,,,,,,
2220,145.157,10.288,10.478,,,,,,,,,,
2232,145.911,10.317,10.481,,,,,,,,,,
2244,146.666,10.35,10.477,,,,,,,,,,
2256,147.42,10.733,10.481,,,,,,,,,,
2268,148.175,10.89,10.484,,,,,,,,,,
2280,148.93,10.265,10.485,,,,,,,,,,
2292,149.686,10.283,10.486,,,,,,,,,,
2304,150.44,10.512,10.491,,,,,,,,,,
2316,151.196,10.067,10.494,,,,,,,,,,
2328,151.951,10.505,10.489,,,,,,,,,,
2340,152.706,9.885,10.483,,,,,,,,,,
2352,153.462,10.713,10.491,,,,,,,,,,
2364,154.218,10.738,10.496,,,,,,,,,,
2376,154.974,10.566,10.498,,,,,,,,,,
2388,155.729,11.112,10.496,,,,,,,,,,
2400,156.485,10.969,10.497,,,,,,,,,,
2412,157.241,10.543,10.497,,,,,,,,,,
2424,157.997,10.39,10.502,,,,,,,,,,
2436,158.752,10.369,10.498,,,,,,,,,,
2448,159.509,10.329,10.499,,,,,,,,,,
2460,160.265,10.068,10.501,,,,,,,,,,
2472,161.021,10.5,10.498,,,,,,,,,,
2484,161.777,9.811,10.502,,,,,,,,,,
2496,162.533,10.085,10.5,,,,,,,,,,
2508,163.29,10.402,10.503,,,,,,,,,,
2520,164.046,10.56,10.508,,,,,,,,,,
2532,164.802,10.75,10.503,,,,,,,,,,
2544,165.559,10.228,10.506,,,,,,,,,,
2556,166.316,10.448,10.505,,,,,,,,,,
2568,167.072,10.532,10.503,,,,,,,,,,
2580,167.828,10.402,10.506,,,,,,,,,,
2592,168.585,10.591,10.509,,,,,,,,,,
2604,169.342,11.221,10.514,,,,,,,,,,
2616,170.098,10.757,10.506,,,,,,,,,,
2628,170.855,10.811,10.509,,,,,,,,,,
2640,171.612,9.662,10.508,,,,,,,,,,
2652,172.369,9.323,10.506,,,,,,,,,,
2664,173.125,10.173,10.506,,,,,,,,,,
2676,173.882,10.137,10.506,,,,,,,,,,
2688,174.639,10.579,10.514,,,,,,,,,,
2700,175.395,10.938,10.51,,,,,,,,,,
2712,176.152,10.733,10.509,,,,,,,,,,
2724,176.909,10.485,10.507,,,,,,,,,,
2736,177.666,10.027,10.51,,,,,,,,,,
2748,178.423,10.378,10.513,,,,,,,,,,
2760,179.179,10.572,10.51,,,,,,,,,,
2772,179.936,10.276,10.512,,,,,,,,,,
2784,180.692,10.513,10.511,,,,,,,,,,
2796,181.449,11,10.51,,,,,,,,,,
2808,182.206,10.64,10.508,,,,,,,,,,
2820,182.962,10.637,10.509,,,,,,,,,,
2832,183.719,10.516,10.512,,,,,,,,,,
2844,184.475,10.697,10.508,,,,,,,,,,
2856,185.232,10.016,10.508,,,,,,,,,,
2868,185.989,11.517,10.508,,,,,,,,,,
2880,186.745,11.148,10.509,,,,,,,,,,
2892,187.501,10.552,10.506,,,,,,,,,,
2904,188.258,10.617,10.505,,,,,,,,,,
2916,189.014,10.636,10.508,,,,,,,,,,
2928,189.77,10.886,10.504,,,,,,,,,,
2940,190.526,10.82,10.504,,,,,,,,,,
2952,191.282,10.518,10.503,,,,,,,,,,
2964,192.039,10.569,10.501,,,,,,,,,,
2976,192.795,10.097,10.503,,,,,,,,,,
2988,193.55,9.913,10.499,,,,,,,,,,
3000,194.307,10.588,10.501,,,,,,,,,,
3012,195.062,10.713,10.499,,,,,,,,,,
3024,195.818,11.71,10.497,,,,,,,,,,
3036,196.573,11.054,10.495,,,,,,,,,,
3048,197.329,10.78,10.493,,,,,,,,,,
3060,198.085,10.937,10.5,,,,,,,,,,
3072,198.84,10.53,10.491,,,,,,,,,,
3084,199.595,10.375,10.49,,,,,,,,,,
3096,200.35,10.699,10.49,,,,,,,,,,
3108,201.105,10.601,10.487,,,,,,,,,,
3120,201.861,10.315,10.488,,,,,,,,,,
3132,202.615,10.007,10.483,,,,,,,,,,
3144,203.37,10.602,10.485,,,,,,,,,,
3156,204.124,10.268,10.482,,,,,,,,,,
3168,204.879,9.28,10.472,,,,,,,,,,
3180,205.633,10.232,10.474,,,,,,,,,,
3192,206.388,10.528,10.476,,,,,,,,,,
3204,207.142,10.343,10.479,,,,,,,,,,
3216,207.896,10.557,10.469,,,,,,,,,,
3228,208.65,10.803,10.47,,,,,,,,,,
3240,209.403,11.419,10.471,,,,,,,,,,
3252,210.157,10.259,10.468,,,,,,,,,,
3264,210.911,10.684,10.469,,,,,,,,,,
3276,211.663,10.396,10.461,,,,,,,,,,
3288,212.417,10.392,10.462,,,,,,,,,,
3300,213.17,10.483,10.46,,,,,,,,,,
3312,213.922,10.061,10.455,,,,,,,,,,
3324,214.675,10.255,10.457,,,,,,,,,,
3336,215.427,10.075,10.452,,,,,,,,,,
3348,216.18,10.776,10.453,,,,,,,,,,
3360,216.932,10.621,10.451,,,,,,,,,,
3372,217.684,9.906,10.445,,,,,,,,,,
3384,218.436,10.205,10.443,,,,,,,,,,
3396,219.187,10.12,10.439,,,,,,,,,,
3408,219.939,10.524,10.443,,,,,,,,,,
3420,220.69,9.904,10.438,,,,,,,,,,
3432,221.441,10.757,10.432,,,,,,,,,,
3444,222.192,10.505,10.432,,,,,,,,,,
3456,222.943,10.15,10.426,,,,,,,,,,
3468,223.694,10.518,10.431,,,,,,,,,,
3480,224.444,10.274,10.426,,,,,,,,,,
3492,225.194,10.608,10.42,,,,,,,,,,
3504,225.945,10.211,10.419,,,,,,,,,,
3516,226.695,10.856,10.416,,,,,,,,,,
3528,227.445,10.675,10.42,,,,,,,,,,
3540,228.194,10.029,10.413,,,,,,,,,,
3552,228.943,11.305,10.409,,,,,,,,,,
3564,229.693,10.234,10.407,,,,,,,,,,
3576,230.442,10.361,10.403,,,,,,,,,,
3588,231.191,10.548,10.408,,,,,,,,,,
3600,231.939,10.772,10.401,,,,,,,,,,
3612,232.688,10.762,10.398,,,,,,,,,,
3624,233.436,10.205,10.394,,,,,,,,,,
3636,234.184,10.77,10.394,,,,,,,,,,
3648,234.933,10.251,10.397,,,,,,,,,,
3660,235.68,10.244,10.385,,,,,,,,,,
3672,236.427,10.048,10.377,,,,,,,,,,
3684,237.175,10.144,10.385,,,,,,,,,,
3696,237.921,10.059,10.374,,,,,,,,,,
3708,238.669,10.98,10.377,,,,,,,,,,
3720,239.415,10.451,10.374,,,,,,,,,,
3732,240.162,10.535,10.369,,,,,,,,,,
3744,240.908,10.707,10.373,,,,,,,,,,
3756,241.654,10.684,10.362,,,,,,,,,,
3768,242.4,10.168,10.361,,,,,,,,,,
3780,243.145,9.971,10.354,,,,,,,,,,
3792,243.891,10.33,10.353,,,,,,,,,,
3804,244.637,9.856,10.356,,,,,,,,,,
3816,245.381,9.788,10.346,,,,,,,,,,
3828,246.126,10.138,10.345,,,,,,,,,,
3840,246.871,10.157,10.343,,,,,,,,,,
3852,247.615,10.853,10.339,,,,,,,,,,
3864,248.359,10.678,10.339,,,,,,,,,,
3876,249.103,10.45,10.333,,,,,,,,,,
3888,249.846,10.472,10.329,,,,,,,,,,
3900,250.59,10.242,10.332,,,,,,,,,,
3912,251.333,9.837,10.321,,,,,,,,,,
3924,252.075,10.184,10.32,,,,,,,,,,
3936,252.819,9.945,10.318,,,,,,,,,,
3948,253.561,10.142,10.311,,,,,,,,,,
3960,254.303,10.142,10.313,,,,,,,,,,
3972,255.045,9.806,10.307,,,,,,,,,,
3984,255.787,10.368,10.303,,,,,,,,,,
3996,256.528,10.438,10.305,,,,,,,,,,
4008,257.269,9.876,10.295,,,,,,,,,,
4020,258.011,11.653,10.298,,,,,,,,,,
4032,258.752,10.391,10.293,,,,,,,,,,
4044,259.492,10.198,10.283,,,,,,,,,,
4056,260.232,10.527,10.285,,,,,,,,,,
4068,260.973,10.263,10.282,,,,,,,,,,
4080,261.712,10.278,10.278,,,,,,,,,,
4092,262.452,10.497,10.276,,,,,,,,,,
4104,263.192,9.688,10.272,,,,,,,,,,
4116,263.931,10.421,10.268,,,,,,,,,,
4128,264.67,9.513,10.268,,,,,,,,,,
4140,265.408,9.497,10.258,,,,,,,,,,
4152,266.147,10.291,10.259,,,,,,,,,,
4164,266.885,10.177,10.257,,,,,,,,,,
4176,267.623,10.377,10.25,,,,,,,,,,
4188,268.36,10.854,10.251,,,,,,,,,,
4200,269.098,10.718,10.248,,,,,,,,,,
4212,269.835,10.215,10.241,,,,,,,,,,
4224,270.573,10.562,10.243,,,,,,,,,,
4236,271.31,10.67,10.24,,,,,,,,,,
4248,272.046,9.931,10.229,,,,,,,,,,
4260,272.782,10.453,10.233,,,,,,,,,,
4272,273.518,10.118,10.222,,,,,,,,,,
4284,274.253,10.933,10.224,,,,,,,,,,
4296,274.99,10.086,10.221,,,,,,,,,,
4308,275.724,10.419,10.215,,,,,,,,,,
4320,276.46,9.678,10.207,,,,,,,,,,
4332,277.195,10.011,10.212,,,,,,,,,,
4344,277.929,10.152,10.203,,,,,,,,,,
4356,278.664,9.898,10.201,,,,,,,,,,
4368,279.398,10.136,10.199,,,,,,,,,,
4380,280.131,10.087,10.192,,,,,,,,,,
4392,280.866,10.57,10.192,,,,,,,,,,
4404,281.599,9.758,10.193,,,,,,,,,,
4416,282.332,10.443,10.184,,,,,,,,,,
4428,283.065,10.936,10.186,,,,,,,,,,
4440,283.798,10.328,10.181,,,,,,,,,,
4452,284.53,10.217,10.177,,,,,,,,,,
4464,285.263,10.637,10.177,,,,,,,,,,
4476,285.995,10.011,10.171,,,,,,,,,,
4488,286.727,10.368,10.167,,,,,,,,,,
4500,287.459,10.102,10.167,,,,,,,,,,
4512,288.19,9.642,10.162,,,,,,,,,,
4524,288.921,9.418,10.159,,,,,,,,,,
4536,289.653,10.023,10.159,,,,,,,,,,
4548,290.384,9.507,10.155,,,,,,,,,,
4560,291.114,10.016,10.15,,,,,,,,,,
4572,291.845,10.066,10.152,,,,,,,,,,
4584,292.575,9.454,10.144,,,,,,,,,,
4596,293.305,10.535,10.144,,,,,,,,,,
4608,294.035,9.847,10.14,,,,,,,,,,
4620,294.765,10.561,10.138,,,,,,,,,,
4632,295.494,10.251,10.138,,,,,,,,,,
4644,296.224,10.409,10.134,,,,,,,,,,
4656,296.953,10.226,10.131,,,,,,,,,,
4668,297.682,9.971,10.126,,,,,,,,,,
4680,298.411,10.879,10.128,,,,,,,,,,
4692,299.14,9.776,10.126,,,,,,,,,,
4704,299.868,10.443,10.12,,,,,,,,,,
4716,300.597,9.678,10.127,,,,,,,,,,
4728,301.324,9.799,10.11,,,,,,,,,,
4740,302.052,9.463,10.104,,,,,,,,,,
4752,302.781,9.932,10.113,,,,,,,,,,
4764,303.507,9.392,10.102,,,,,,,,,,
4776,304.235,9.221,10.105,,,,,,,,,,
4788,304.962,10.221,10.103,,,,,,,,,,
4800,305.69,9.445,10.102,,,,,,,,,,
4812,306.417,10.152,10.103,,,,,,,,,,
4824,307.144,9.203,10.097,,,,,,,,,,
4836,307.871,10.219,10.099,,,,,,,,,,
4848,308.597,10.213,10.094,,,,,,,,,,
4860,309.324,10.32,10.093,,,,,,,,,,
4872,310.05,11.061,10.098,,,,,,,,,,
4884,310.776,10.056,10.087,,,,,,,,,,
4896,311.502,11.43,10.091,,,,,,,,,,
4908,312.229,10.63,10.084,,,,,,,,,,
4920,312.954,10.316,10.085,,,,,,,,,,
4932,313.68,10.823,10.08,,,,,,,,,,
4944,314.406,9.771,10.082,,,,,,,,,,
4956,315.131,10.255,10.077,,,,,,,,,,
4968,315.856,10.381,10.077,,,,,,,,,,
4980,316.581,10.747,10.077,,,,,,,,,,
4992,317.307,10.337,10.071,,,,,,,,,,
5004,318.032,9.968,10.07,,,,,,,,,,
5016,318.757,9.874,10.067,,,,,,,,,,
5028,319.481,10.052,10.068,,,,,,,,,,
5040,320.206,9.483,10.065,,,,,,,,,,
5052,320.931,9.685,10.063,,,,,,,,,,
5064,321.655,9.364,10.061,,,,,,,,,,
5076,322.379,10.867,10.061,,,,,,,,,,
5088,323.104,9.936,10.059,,,,,,,,,,
5100,323.828,9.703,10.06,,,,,,,,,,
5112,324.552,9.554,10.054,,,,,,,,,,
5124,325.276,10.558,10.061,,,,,,,,,,
5136,326,10.256,10.058,,,,,,,,,,
5148,326.724,10.192,10.057,,,,,,,,,,
5160,327.447,10.029,10.055,,,,,,,,,,
5172,328.171,10.431,10.049,,,,,,,,,,
5184,328.895,10.403,10.054,,,,,,,,,,
5196,329.618,10.397,10.049,,,,,,,,,,
5208,330.341,9.561,10.048,,,,,,,,,,
5220,331.065,10.422,10.048,,,,,,,,,,
5232,331.788,10.378,10.047,,,,,,,,,,
5244,332.512,10.291,10.046,,,,,,,,,,
5256,333.235,10.287,10.046,,,,,,,,,,
5268,333.958,9.888,10.042,,,,,,,,,,
5280,334.682,9.79,10.045,,,,,,,,,,
5292,335.404,10.321,10.042,,,,,,,,,,
5304,336.127,10.067,10.042,,,,,,,,,,
5316,336.851,10.421,10.045,,,,,,,,,,
5328,337.574,10.262,10.043,,,,,,,,,,
5340,338.297,9.863,10.042,,,,,,,,,,
5352,339.02,10.155,10.044,,,,,,,,,,
5364,339.743,9.185,10.041,,,,,,,,,,
5376,340.466,9.834,10.041,,,,,,,,,,
5388,341.189,9.961,10.043,,,,,,,,,,
5400,341.911,9.878,10.044,,,,,,,,,,
5412,342.635,9.681,10.039,,,,,,,,,,
5424,343.358,9.971,10.042,,,,,,,,,,
5436,344.08,9.902,10.04,,,,,,,,,,
5448,344.803,9.841,10.04,,,,,,,,,,
5460,345.526,9.604,10.041,,,,,,,,,,
5472,346.25,9.602,10.042,,,,,,,,,,
5484,346.973,10.123,10.043,,,,,,,,,,
5496,347.696,10.141,10.043,,,,,,,,,,
5508,348.419,9.525,10.045,,,,,,,,,,
5520,349.142,9.864,10.043,,,,,,,,,,
5532,349.866,10.131,10.048,,,,,,,,,,
5544,350.589,9.762,10.05,,,,,,,,,,
5556,351.312,9.926,10.048,,,,,,,,,,
5568,352.036,10.198,10.047,,,,,,,,,,
5580,352.76,10.548,10.051,,,,,,,,,,
5592,353.483,11.008,10.05,,,,,,,,,,
5604,354.207,10.158,10.051,,,,,,,,,,
5616,354.931,10.276,10.054,,,,,,,,,,
5628,355.654,10.566,10.05,,,,,,,,,,
5640,356.378,10.088,10.052,,,,,,,,,,
5652,357.102,10.367,10.055,,,,,,,,,,
5664,357.826,10.682,10.053,,,,,,,,,,
5676,358.55,10.291,10.054,,,,,,,,,,
5688,359.274,10.669,10.059,,,,,,,,,,
5700,359.999,9.766,10.057,,,,,,,,,,
5712,0.623,10.246,10.062,,,,,,,,,,
5724,1.348,10.124,10.06,,,,,,,,,,
5736,2.073,9.89,10.065,,,,,,,,,,
5748,2.797,10.025,10.064,,,,,,,,,,
5760,3.522,9.723,10.066,,,,,,,,,,
5772,4.248,9.68,10.071,,,,,,,,,,
5784,4.973,10.362,10.069,,,,,,,,,,
5796,5.698,9.377,10.071,,,,,,,,,,
5808,6.423,10.462,10.078,,,,,,,,,,
5820,7.149,9.736,10.075,,,,,,,,,,
5832,7.874,10.051,10.077,,,,,,,,,,
5844,8.6,10.098,10.082,,,,,,,,,,
5856,9.326,9.961,10.078,,,,,,,,,,
5868,10.052,10.185,10.082,,,,,,,,,,
5880,10.778,9.636,10.086,,,,,,,,,,
5892,11.504,9.254,10.087,,,,,,,,,,
5904,12.231,10.426,10.088,,,,,,,,,,
5916,12.958,10.434,10.093,,,,,,,,,,
5928,13.685,10.113,10.095,,,,,,,,,,
5940,14.411,10.248,10.088,,,,,,,,,,
5952,15.139,10.202,10.104,,,,,,,,,,
5964,15.866,10.528,10.102,,,,,,,,,,
5976,16.593,10.075,10.1,,,,,,,,,,
5988,17.322,10.052,10.107,,,,,,,,,,
6000,18.049,10.136,10.108,,,,,,,,,,
6012,18.777,10.428,10.109,,,,,,,,,,
6024,19.505,10.239,10.111,,,,,,,,,,
6036,20.234,10.12,10.114,,,,,,,,,,
6048,20.963,10.363,10.118,,,,,,,,,,
6060,21.692,10.098,10.121,,,,,,,,,,
6072,22.421,9.727,10.12,,,,,,,,,,
6084,23.15,9.935,10.125,,,,,,,,,,
6096,23.879,10.193,10.127,,,,,,,,,,
6108,24.609,10.201,10.131,,,,,,,,,,
6120,25.339,9.938,10.133,,,,,,,,,,
6132,26.069,10.2,10.137,,,,,,,,,,
6144,26.799,10.331,10.139,,,,,,,,,,
6156,27.53,10.284,10.143,,,,,,,,,,
6168,28.26,10.196,10.147,,,,,,,,,,
6180,28.991,10.215,10.149,,,,,,,,,,
6192,29.722,9.994,10.151,,,,,,,,,,
6204,30.454,10.044,10.154,,,,,,,,,,
6216,31.185,10.918,10.16,,,,,,,,,,
6228,31.917,10.297,10.161,,,,,,,,,,
6240,32.649,10.382,10.164,,,,,,,,,,
6252,33.381,10.638,10.17,,,,,,,,,,
6264,34.113,10.086,10.169,,,,,,,,,,
6276,34.846,10.518,10.176,,,,,,,,,,
6288,35.579,9.726,10.176,,,,,,,,,,
6300,36.312,10.351,10.18,,,,,,,,,,
6312,37.046,9.747,10.186,,,,,,,,,,
6324,37.779,10.192,10.188,,,,,,,,,,
6336,38.513,10.115,10.189,,,,,,,,,,
6348,39.248,10.082,10.198,,,,,,,,,,
6360,39.982,10.458,10.2,,,,,,,,,,
6372,40.716,10.806,10.2,,,,,,,,,,
6384,41.452,10.169,10.205,,,,,,,,,,
6396,42.186,10.433,10.21,,,,,,,,,,
6408,42.922,10.468,10.209,,,,,,,,,,
6420,43.657,10.205,10.214,,,,,,,,,,
6432,44.393,10.481,10.217,,,,,,,,,,
6444,45.13,10.075,10.221,,,,,,,,,,
